"asc_ruta2","asc_ruta3","asc_rutaEC","b_tt","b_dt","b_CongAB_ruta1","b_CongCD_ruta1","b_CongAB_ruta2","b_CongCD_ruta2","b_CongAB_ruta3","b_CongCD_ruta3","b_CongAB_rutaEC","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_ACC_0_ruta1","b_ACC_0_ruta2","b_ACC_0_ruta3","b_ACC_0_rutaEC","b_ACC_1_ruta1","b_ACC_1_ruta2","b_ACC_1_ruta3","b_ACC_1_rutaEC","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","b_EdBasica","b_Htrab_2","b_Htrab_3","b_Htrab_4","b_Exp_2","b_Exp_3","b_Exp_4","b_Exp_5","logLike"
-1.35261074726238,-2.46432163295016,2.55223043141634,0.0760132175482809,-0.351319891261341,0.387686382451486,-0.506030046245328,-1.50119749226814,-0.746040076049014,-1.86791741053743,0.247484375970073,0.379467785590701,-0.0713235371225329,-0.899500343920949,0.851220719532773,0.113858443474014,-1.84182153088364,-1.09094424493715,1.40267110623025,0.401544977422003,-1.63864750400866,-1.27159746403921,1.43877684344139,0.262532462063593,-1.77679520110126,-0.667264845911868,0.78870299519952,0.135395020053004,-0.783730454207671,3.03930206669348,1.21897938232892,2.37970069292623,0.88486224351876,2.33107103045311,1.65559473142337,1.62705234321367,-0.124011961409883,-0.653745648249483,-0.345460747996322,-0.105039538829141,0.589962300918635,-0.0386711129601249,-0.0816158831917252,-2.50440873161209,-1.04349093999321,-0.812551746418069,0.0242352222347926,-0.207027728832689,0.119004983438391,1.5502999813205,1.11824537354181,0.823077441459312,1.03987040249024,-0.380865074989589,-0.253619753378184,-0.613782860524809,-271.737393437238
-1.45404558533401,-2.52498187766441,2.60773176616875,0.0779544034348279,-0.358598680735984,0.28967176758636,-0.531497518105947,-1.41059907629682,-0.681235425013548,-2.00973243638722,0.274367298027666,0.38017369046619,-0.115723268480168,-0.978531285694172,0.979002833595891,0.0775756016031076,-1.85120398662932,-1.1465212164008,1.40301132881736,0.364486095006714,-1.668834957073,-1.42849558236035,1.54105811794825,0.238917888748419,-1.83282340149256,-0.696070226887294,0.869414480786926,0.117148131564128,-0.797920181273708,3.1672980264476,1.23455423639241,2.47089084632045,0.82578294269885,2.58966194678673,1.82840763722063,1.88575300157374,-0.194729693745524,-0.618714005416413,-0.341747038503887,-0.0839792734284436,0.647903316168727,-0.0569109878376417,-0.122769779024612,-2.43212965440897,-0.925983621194101,-0.723688982784168,0.0369660281185568,-0.216067899942824,0.0988360652961997,1.60634690502653,1.16170156414133,0.840107195687869,0.97515796522568,-0.475469271576549,-0.290212813491058,-0.579051530635841,-271.426317154147
-1.57115694446017,-2.57642367736535,2.64594490745446,0.0797525750145498,-0.373624619884108,0.212084293138316,-0.574834794347479,-1.3219365344106,-0.640427753231188,-2.1685012259411,0.300324446622983,0.371681765466894,-0.142742534815844,-0.963919248893192,1.10131086740994,0.0287252571271707,-1.87851173031456,-1.35202829979491,1.5165799182313,0.366616418708153,-1.72874946723671,-1.481549193678,1.62601791049848,0.192353797110096,-1.85325619927305,-0.777029700663957,0.908852149923372,0.0919937847727365,-0.854842616390934,3.3526594030274,1.30466597834476,2.62098847238427,0.721103585157368,2.8491420464278,1.97696096650493,2.16089641019302,-0.26329353526998,-0.629685338507883,-0.357486255640903,-0.119065392997861,0.624403215817068,-0.0126231540834562,-0.121877460393824,-2.36913403869177,-0.834663453526223,-0.614549816932807,0.0720297148317216,-0.161173395335414,0.0797414442776744,1.64488444914828,1.20012411524847,0.872582796799579,0.90251264490304,-0.510674152433962,-0.301949298057128,-0.618148538128059,-271.231610466417
-1.6456670766846,-2.60934901108859,2.69071802187747,0.0800623947123226,-0.380014103104269,0.210136223342706,-0.581145071021432,-1.28879266607798,-0.655569664397267,-2.27581713934431,0.303195010533916,0.379297963859808,-0.126708015258464,-1.00260227729883,1.16586151398235,-0.00569720659460395,-1.89601816158054,-1.38914829237147,1.6269868136744,0.364372722107261,-1.72284394965965,-1.54643908495646,1.67614015404207,0.167823644568834,-1.8801246188127,-0.860970111433851,0.943232402231833,0.0677538776986974,-0.918662875374242,3.48592544186171,1.39991846198104,2.75734427346757,0.684228168751428,2.99403894398758,2.04168609548078,2.32731661139867,-0.318615083195702,-0.62975961567456,-0.337944408897227,-0.08907564722343,0.625594873797627,0.0193104666437408,-0.0902209517930884,-2.33005737493316,-0.820231091282247,-0.619974145790785,0.069784337719815,-0.213725245341383,0.0988966151179624,1.65173443087771,1.23132271173547,0.931748927308429,0.919387317844088,-0.513475423745873,-0.338798635422516,-0.61566641228271,-271.048372623759
-1.73306780836509,-2.65687842991834,2.79652372580373,0.0793420207512844,-0.387563056103489,0.232140210280631,-0.573955740530692,-1.28136430122792,-0.666722192296137,-2.4107350603791,0.303881471665531,0.398246673162196,-0.097435151261301,-1.09609778459677,1.23900971493251,-0.0393824923630577,-1.90637522094916,-1.4364010931472,1.72781322298199,0.345302710063507,-1.73262764898563,-1.60004233471782,1.75800295351473,0.141505666756435,-1.90527289300121,-0.950380492207387,1.02696136091055,0.0232857364682407,-0.963572941197487,3.64535825699536,1.52272666303201,2.95157507799492,0.656720898694945,3.13851102385457,2.12895775553439,2.51905626813278,-0.351561753093647,-0.621920677428209,-0.336759596871396,-0.101569264826297,0.669182948316988,-0.0115778844967658,-0.138043912635698,-2.31828494713283,-0.842694005403864,-0.622384478707625,0.0739291813245646,-0.198447048386765,0.103940061347001,1.70586341094082,1.29247235040056,0.99302811464464,0.963764559403626,-0.523419917288841,-0.323852106624147,-0.594604067798894,-270.876965706231
-1.89923942690821,-2.75750375023309,3.01810466078327,0.0779709669091582,-0.396288125201976,0.282313000926484,-0.543015566864903,-1.28761292195193,-0.638038335729518,-2.66518907013461,0.315327343616013,0.394677614864084,-0.0545882770921426,-1.22739977165231,1.38099950157082,-0.0932833890622198,-1.96904478825577,-1.56170085068594,1.87838616631788,0.275164270585512,-1.77317379031427,-1.71438201223436,1.91183539626574,0.0795086120165075,-1.94846655187652,-1.07399504368778,1.22314087804751,-0.0600885262093946,-0.976009142351013,3.93039150288199,1.71679545051363,3.31734362715523,0.59213707500947,3.42244034983881,2.32928480764644,2.87700968672841,-0.372223733201045,-0.617497193605972,-0.326424781899695,-0.0419528068349144,0.694675356408224,-0.0721157607491586,-0.0878413495419498,-2.36552288983612,-0.875143861720083,-0.660191047895281,0.0450164468497184,-0.213263956160858,0.0959294645970823,1.85585613597635,1.39154209701443,1.10386955190679,1.01006588041023,-0.531196995485008,-0.257794068267375,-0.550873670004933,-270.647905638041
-2.07705728523753,-2.86325415447946,3.24249875177047,0.0765303773204158,-0.411600651293765,0.298906834367281,-0.569262426880992,-1.29818316281268,-0.582134440494322,-2.93445694518091,0.3331495459917,0.37435179569869,-0.0431468661471391,-1.41787378275418,1.54302285019238,-0.147282722197165,-2.02775144548914,-1.65409784846173,2.02764391728574,0.158403119240819,-1.81604742481561,-1.80521540382692,2.05581799716288,0.0033969749003242,-2.0116384535399,-1.1689455485132,1.45089722021396,-0.136477396922112,-0.985130546586646,4.22956093869651,1.90249071200914,3.70442335776863,0.527512208934834,3.74259748852124,2.559978750141,3.26481063409411,-0.409758688793733,-0.577022053471544,-0.334494666723003,-0.0741966287814161,0.664942819949511,-0.0250933377129308,-0.0913001510994183,-2.42276618006732,-0.923736358288529,-0.724918013542128,0.0259277836058546,-0.254557952755303,0.0979191344782414,2.01027137666099,1.50276857828416,1.21362647325375,1.05553344086729,-0.471949605341013,-0.255855246185887,-0.556128636515646,-270.481290607487
-2.20553589343356,-2.9301180466788,3.40637837177177,0.0750498027553295,-0.414296873809542,0.275190749125703,-0.54133697474475,-1.29986737220258,-0.574497429378188,-3.14795151952084,0.352339798418577,0.363036065220545,-0.0592193826051205,-1.53365068937908,1.67984289220883,-0.202051701907106,-2.10101593885426,-1.73588436968466,2.14526535742492,0.0534855033672546,-1.85702124690111,-1.88685644644632,2.18281106725476,-0.0749896259968595,-2.02020196022646,-1.22698449616693,1.62800352044213,-0.186500445982547,-1.00112358460262,4.4699060767296,2.06911056845222,4.0183557759225,0.482971149824702,3.98360901274131,2.73620189325094,3.58550933180143,-0.464968193980477,-0.634209387677513,-0.331499179895913,-0.037172231696901,0.669028995567707,0.000438405127959323,-0.134400860608877,-2.46428317060076,-0.963037881026273,-0.756466335389344,-0.00069183527201637,-0.222505568324158,0.156195313210046,2.10075836835794,1.59644776237767,1.31733848503945,1.06804118087339,-0.418316138149981,-0.298456872742073,-0.545768347597074,-270.388562837684
-2.29018035020251,-2.96083963280495,3.51241587684494,0.0746464150317981,-0.420080038092752,0.262554063684158,-0.534091194989495,-1.30034162870005,-0.598780506405018,-3.29912607816243,0.36240752108943,0.356520231771319,-0.0689246672101482,-1.60599242037682,1.77825194940385,-0.259525757072402,-2.14200941732857,-1.77313657603879,2.24136014534428,-0.0216837870272671,-1.89041513995593,-1.91823387227434,2.28945870226779,-0.135015099928298,-2.03987386009002,-1.2809706634889,1.73283876393608,-0.229548824816499,-1.00706341181674,4.64650954407604,2.20362113711038,4.24579775576606,0.449670847016444,4.14002287059189,2.8505047206215,3.82605963812524,-0.513839791753156,-0.631353783752534,-0.333103463434897,-0.04383187930351,0.701848973550829,-0.00619917407908096,-0.101374273971068,-2.48833395532202,-0.972339731306466,-0.754299232778782,0.0111894803481126,-0.19892063264148,0.139655071134575,2.13375253044267,1.68170151294319,1.39624922922801,1.06297362552532,-0.430551629563899,-0.303613867868754,-0.555253239444501,-270.289998224487
-2.41827409820763,-2.99785545784597,3.67571759247453,0.0730121686722353,-0.424628480485771,0.285463411206524,-0.552881193163387,-1.30670380260684,-0.617536184565814,-3.50415599798766,0.3535301129184,0.360778143773396,-0.059891888983648,-1.63406113599656,1.90821957925451,-0.363602250101986,-2.18333702352181,-1.82882017105024,2.37616632846331,-0.112964503610516,-1.91312995715973,-1.97252891164138,2.4500972442782,-0.215925009280035,-2.06700745562742,-1.34838668782902,1.84780536956022,-0.316346283812743,-1.02684306438015,4.87684414396083,2.37170312109141,4.54989467554412,0.393397414243338,4.35567634129692,3.00466742294477,4.16268711850713,-0.54640865153077,-0.607031961679355,-0.330458852502107,-0.0386354203483684,0.681619956576351,-0.02414178736828,-0.12966895691336,-2.49690932742689,-0.969839305327094,-0.757063852182784,0.0277472324358448,-0.202171663226152,0.142913896825408,2.19366466306991,1.79911539755295,1.50997670600289,1.04757711189793,-0.46713313473719,-0.271483333105785,-0.55488317296532,-270.178569821698
-2.55368987157275,-3.02797260369209,3.85333184913967,0.0741804487656752,-0.437628254821946,0.307317232051854,-0.526501264983339,-1.31769987354334,-0.619536342021947,-3.7273116359163,0.339217356922301,0.385061797577047,-0.0489983634481106,-1.66785305246123,2.04871535510785,-0.498740988468131,-2.1671732722672,-1.86396836968515,2.54589267068172,-0.181465724986347,-1.95609561931317,-2.01491005262753,2.61329648705314,-0.320470407461398,-2.11847995774852,-1.39559019650036,1.96764194812245,-0.439130429893247,-1.0488371421956,5.09956962864714,2.55269177785501,4.88955848336355,0.35529690484278,4.60789631364936,3.17464245659214,4.52878284272379,-0.591997758759044,-0.633101614555804,-0.318172050337983,-0.0535848720721167,0.662426497582795,-0.0294150179495367,-0.126903220203455,-2.47703219566151,-0.973353909822712,-0.759271392678476,0.0235520100182263,-0.188842994730173,0.113782488583014,2.33254121341413,1.89721609099243,1.59396697364478,1.03107441033055,-0.489444040389985,-0.256775418198788,-0.554480041006428,-270.077061527203
-2.6318094620167,-3.04234405149837,3.96509960455515,0.0751350384378602,-0.440437919204958,0.337164398466811,-0.545486424527227,-1.32686249336612,-0.61100868906257,-3.88035294440733,0.357168925723427,0.404386568284704,-0.0510117219122181,-1.66744965177587,2.14945626683708,-0.600141649076883,-2.17250914004218,-1.87191257275535,2.64434876247465,-0.230858306076321,-1.96732422561932,-2.02801286890979,2.73373830390329,-0.412775664888218,-2.13123126248786,-1.41032208509923,2.06835245884882,-0.532567261938801,-1.07513131312326,5.27368383039717,2.67403475593915,5.12947335528739,0.324801971240352,4.75255217399774,3.30188004353453,4.77050623369803,-0.615727005235242,-0.603740860522488,-0.324364980372888,-0.0435372232317348,0.684086039523722,-0.0341549056047163,-0.112257521610677,-2.47739200903556,-0.973453176566649,-0.742001234911762,0.0201470221543716,-0.165861730628593,0.113033281351178,2.43723819412661,1.95170063008579,1.64965381546872,1.01193116227321,-0.463297387010222,-0.272191993140234,-0.558728906916144,-270.025423926103
-2.68347319549252,-3.04494408131555,4.05561441298347,0.0751148051379737,-0.442689907150594,0.330110099902118,-0.523646719560042,-1.33195095691094,-0.606000005485318,-4.00748600653663,0.381333932416255,0.397593936978455,-0.0516073813652185,-1.64965643379972,2.24027662159939,-0.688207425330493,-2.18847002526174,-1.87480104476256,2.73730005093948,-0.297997556481342,-1.96862044047078,-2.02873065426438,2.81912111241156,-0.483907487966737,-2.13431482857156,-1.39298996423328,2.16375935924387,-0.610944204418303,-1.07720040067828,5.40550356083099,2.77692263745163,5.34029619552949,0.314752184299251,4.86975030912243,3.41509976831089,4.96482210839671,-0.642068760393632,-0.594337073950043,-0.32786306387078,-0.0621180547925454,0.696224085967188,-0.0306747339843132,-0.114373253237379,-2.48994809845065,-0.961534523944576,-0.743724092558436,0.0345932059020668,-0.178894116914172,0.115182668805438,2.49834669566224,2.01458692027079,1.70677328579427,0.998402226945921,-0.454562345072934,-0.257761632115163,-0.559344213553983,-269.975301749309
-2.76215766049198,-3.04685917100531,4.1917718923493,0.0750645657125413,-0.441826035980364,0.31470391226105,-0.537696153616742,-1.33855152262274,-0.60968937824284,-4.19744847548368,0.39272811472854,0.390725191552688,-0.0640148839075659,-1.62273997082605,2.38262499437611,-0.823019006071021,-2.19640542858392,-1.84774261774719,2.87618268874445,-0.431885425011858,-1.98271972358203,-2.00014666894548,2.9428166475781,-0.58213632675799,-2.1442391402708,-1.34759115513456,2.30719923707539,-0.720489664672559,-1.0573948225273,5.59531731431069,2.92881398973585,5.65355551056545,0.289545329903632,5.05584589622795,3.58322126896963,5.25782026093773,-0.659423744017197,-0.598109684572224,-0.328089457835257,-0.0567124325983841,0.683188341242449,-0.0137865024423353,-0.112400110135375,-2.49283485606039,-0.963051862747062,-0.735237866006814,0.0226690546965336,-0.161378680074389,0.100549442478331,2.5683651077905,2.11780715825375,1.81011991505546,1.01296951835497,-0.466329408659326,-0.243048551311685,-0.555250192890933,-269.906344259278
-2.81779787559487,-3.03769985631059,4.28490822964096,0.0749188276629028,-0.441068058422546,0.308634695174163,-0.5397684370397,-1.34424058596482,-0.625735372307015,-4.33232747036688,0.380330991441765,0.384718670821211,-0.0573894148971594,-1.59445306767748,2.48708700045031,-0.917461889968393,-2.20037021227827,-1.83006459338954,2.94643615064716,-0.526495146809893,-1.99134322741886,-1.94673121240046,3.07158015219018,-0.661398394204577,-2.12628672581984,-1.30087103029382,2.3978491355036,-0.786530921563896,-1.04391957036149,5.71080121030463,3.03840274798117,5.87651756001334,0.285836041939369,5.20418564939945,3.69894563585675,5.47333014717392,-0.674049492355552,-0.600333020115559,-0.329608428407739,-0.0621750143073535,0.672881790918879,-0.0212980581806605,-0.107783563739907,-2.48855490000306,-0.962723844431999,-0.741214577065359,0.0300456284850976,-0.172989461847459,0.100842570496339,2.63152675050531,2.18383617800288,1.87896190010818,1.02745344064894,-0.465031056607855,-0.258593982047011,-0.556033066943367,-269.869120866439
-2.85815928033802,-3.02198648624397,4.35273978763691,0.074768152725544,-0.438518123248362,0.303289250253571,-0.54699534824002,-1.34771978641833,-0.620545859195693,-4.43332082040984,0.362194512395578,0.388021786624884,-0.0554141032768935,-1.55874506821881,2.56701618369198,-0.98728941949293,-2.20765533463468,-1.78794910544068,3.02983235482934,-0.5910335660694,-1.97472445081765,-1.91293596459953,3.13052465031073,-0.720427735818795,-2.11793481835001,-1.25645959575918,2.47440168668223,-0.831491566906425,-1.0194884008665,5.80086605696939,3.12822141770267,6.03977170641805,0.293069547781151,5.30647844952757,3.77552346882537,5.64280797983352,-0.680434471183863,-0.604543356763666,-0.32867727187162,-0.0651707618840545,0.668519403116323,-0.0376783581459277,-0.110670003043129,-2.4917916666119,-0.959897570573527,-0.733931797022,0.0384371210734215,-0.177657358765631,0.105579172086598,2.68860004367209,2.230195675354,1.92700380862615,1.0179263959533,-0.457969969999703,-0.265662613815196,-0.565773629038142,-269.841356298386
-2.88166647373562,-3.00171010895909,4.41663235304793,0.0745832919049978,-0.435023311982754,0.289235997354034,-0.543905291804625,-1.35316669210592,-0.619397764154094,-4.53057143247195,0.360061394241844,0.389869449092581,-0.0537224759879205,-1.50988648316735,2.64185538568299,-1.05074464810259,-2.18923654186808,-1.7489917934101,3.10822157329353,-0.634816536058321,-1.96056895594189,-1.87950028062228,3.19921822252557,-0.769870507167011,-2.10794092270644,-1.20306008240013,2.55438478672868,-0.882176235267754,-0.998500651504818,5.89744411577459,3.21022284075223,6.19476345298002,0.294649527410919,5.37622904724129,3.86326610692409,5.80547782713721,-0.664985049683716,-0.602293449872562,-0.330401480523751,-0.0667793293514104,0.677561015637594,-0.0191359022444451,-0.114224252024778,-2.48291103260474,-0.964221811125871,-0.741854609902398,0.0354341263644959,-0.18376404865536,0.113030014644701,2.74148389514552,2.27769295178348,1.97511715004705,1.01305411532223,-0.467466272575441,-0.272848355311823,-0.566173112910917,-269.814227796754
-2.89021197001519,-2.99424671032298,4.45242674696659,0.0751623123258686,-0.432564988262109,0.293166407758632,-0.544293283572055,-1.35543352996635,-0.617608255413333,-4.59259962711799,0.373844365576673,0.392047651249362,-0.0550804537129016,-1.47686157348926,2.6898964214506,-1.07965524551378,-2.17023181866463,-1.71601272786722,3.15977168227492,-0.654207856925815,-1.94140903447666,-1.84428437590234,3.24248780358643,-0.789807111969119,-2.0857503822254,-1.16730673634232,2.60807248940071,-0.917180635704343,-0.993968583271581,5.95253679273776,3.25566783962562,6.28863492182137,0.318230603512747,5.42977598924541,3.92696140297506,5.90252472622319,-0.664716946237989,-0.60353024325375,-0.328711630546981,-0.0670972792874958,0.67396242351496,-0.0186079839590001,-0.117666245823893,-2.47769183749943,-0.962508218685673,-0.743320792840261,0.0181607777476535,-0.186636677165708,0.110393437011975,2.76563803404017,2.30907870868732,2.01279819925396,1.00722930200222,-0.469826926586431,-0.273966545125729,-0.571278855155432,-269.800138945951
-2.89641858486554,-2.98931222941303,4.47707889539827,0.0749559345465639,-0.428812301416509,0.300017377778685,-0.54054073536488,-1.35442083477937,-0.613027814449448,-4.64443609437103,0.384723334365041,0.38673708629627,-0.0580959324806973,-1.44377485329203,2.73162757274537,-1.09256048573935,-2.15036196260215,-1.67969980843551,3.20407774889606,-0.665408423298722,-1.92375359895892,-1.81370433450779,3.28054399531676,-0.792855652274188,-2.07280398680345,-1.1352718018633,2.64752554507217,-0.935214647704054,-0.979087404407039,5.99761301548361,3.30027315788954,6.36783447427831,0.326591724130616,5.47968632918736,3.97031131558533,5.97739809710285,-0.645900708393097,-0.606892253274704,-0.330016419069036,-0.0654417261530295,0.673856060137191,-0.0189166476096674,-0.11814225238313,-2.47024745321093,-0.959645233053973,-0.740672763098113,0.0270072931220599,-0.187413526952727,0.116091680426664,2.78980835225893,2.33449217749521,2.03878687083272,1.0103833241688,-0.469327351751308,-0.283133429498515,-0.572212065440554,-269.788514746349
-2.9286505066573,-2.97264470516754,4.58995855369959,0.0746969413889739,-0.41787600225265,0.273007672542677,-0.547875599225957,-1.33122566912853,-0.615440884350894,-4.92357069688816,0.349414775627229,0.393566736922981,-0.0565409470010327,-1.25944662133107,2.9684149713132,-1.10061646854173,-2.04243418732673,-1.51502218353889,3.42552156232431,-0.684544069791935,-1.80979868158432,-1.65834098781935,3.48566734299211,-0.799170879842773,-1.97036522621369,-0.967412329452102,2.86548507251164,-0.910135249469639,-0.905692622595584,6.27768551539912,3.55779904195285,6.78724261772515,0.417954755790376,5.73600220637775,4.17901939935755,6.37672541545433,-0.561178493433306,-0.593032488496057,-0.329075414914724,-0.0600002193626306,0.698075776493529,0.00777727062509194,-0.126031043752646,-2.43212062501346,-0.956847415962501,-0.738103606495838,0.00535237895685565,-0.20809080639531,0.128241093928608,2.95784647716783,2.44254041955721,2.16050151718075,1.00466682590289,-0.476525393817023,-0.277878817934178,-0.562182798818909,-269.776824905726
-2.93316877147832,-2.99886442059945,4.63149300922217,0.0742743082738155,-0.415165747532493,0.254861410484636,-0.547869433430485,-1.32465714576046,-0.602581666913361,-5.02454910865121,0.337576657509422,0.397900020527695,-0.0250097664977809,-1.25278377463477,3.04664540343198,-1.03682552806301,-2.0098736306616,-1.4920189769605,3.51705748956542,-0.580455484368009,-1.80261655115792,-1.64437235674378,3.55945470041405,-0.791327588931848,-1.96416092331688,-0.954933309228022,2.93671429798731,-0.887238573909737,-0.862209496228157,6.39178153081949,3.59924442113633,6.90769277271003,0.441688704804378,5.82964615342095,4.30803903864972,6.520243530933,-0.511656892014864,-0.599908442980988,-0.325814003570477,-0.0540826814252944,0.675088316699042,-0.0407414343727228,-0.123310252924637,-2.42278810433997,-0.954495575384076,-0.735718698807222,0.0286580630907821,-0.210520008096785,0.122070628657072,2.95736871711786,2.51828855524453,2.23070206728254,1.01200767368762,-0.444232968896904,-0.316104790417451,-0.571481084028716,-269.773423422498
-2.95408686388953,-3.05974512890428,4.60527636483545,0.0746915880248159,-0.423178122152505,0.317993470290622,-0.533493717146853,-1.33920139413569,-0.615685316209474,-4.99856520377818,0.371841094269136,0.38621351992728,-0.0560078745730546,-1.34588772764772,3.00933148589186,-0.948883404094141,-2.07534544055038,-1.57246646541335,3.47361851253299,-0.541326868029655,-1.83534801454199,-1.71599612329187,3.53907617426633,-0.664218987389971,-1.99032621727591,-1.06162219759252,2.91059721808785,-0.891536298454688,-0.91336212536224,6.36858245755873,3.5741851493108,6.81087269438565,0.410843993512393,5.88316462646402,4.26079953820863,6.48176227395064,-0.53616362527175,-0.608833787431879,-0.337420487522914,-0.0583561827641153,0.684388810119146,-0.012190936473961,-0.117419210309262,-2.45611359982017,-0.959052281521466,-0.740759135969441,0.0438789367726182,-0.184673797238901,0.124735103694478,2.94246967272628,2.49962980656378,2.20597495186068,0.993446130323924,-0.475409094354882,-0.308140392596258,-0.581422583149746,-269.747717754499
