"ViajeId"	"MUESTRA"	"VALIDAR"	"GENERO"	"TIEMPO_PROFESION"	"HORAS_TRABAJO"	"NIVEL_EDUCATIVO"	"EDAD"	"DISTAlt1"	"TIEMPOAlt1"	"CONG_A1"	"DISTAlt2"	"TIEMPOAlt2"	"CONG_A2"	"DISTAlt3"	"TIEMPOAlt3"	"CONG_A3"	"DISTEC"	"TIEMPOEC"	"Semaf_A1"	"Semaf_A2"	"Semaf_A3"	"Semaf_EC"	"CamFD_A1"	"CamFD_A2"	"CamFD_A3"	"CamFD_EC"	"ZER_A1"	"ZER_A2"	"ZER_A3"	"ZER_EC"	"MtrP_A1"	"MtrP_A2"	"MtrP_A3"	"MtrP_EC"	"Acc_EC"	"Acc_A1"	"Acc_A2"	"Acc_A3"	"Paneles_EC"	"Paneles_A1"	"Paneles_A2"	"Paneles_A3"	"INFOTRAFICO"	"CLIMA"	"CONGESTION"	"PAVIMENTO"	"INCIDENTE"	"MERIDIANO"	"HPICOHVALLE"	"COSTO"	"CHOICE"	"Experiencia"	"PasoPeaton"	"UsoPito"	"CinSeg"	"FRbr"	"UsoDirec"	"EnfCond"	"AFrSem"	"CulFr"	"OmLmVel"	"IgPare"	"UsoCel"	"ComVrb"	"Ans"	"ComAfec"	"PrPer"	"AmbTr"	"StrC"	"ConCl"	"DispMob"
"112"	"{50E02347-92CD-E811-914C-74867AD5B714}"	1	0	1	21	10	1	3	11.4	24	"2"	11.9	24	"2"	12.3	25	"2"	9.60050591436877	17.5812833309174	11	10	8	8	4	3	4	3	0	0	0	0	1	1	1	1	0	0	0	0	1	2	2	2	1	"1"	"2"	"2"	"1"	"2"	"1"	16000	4	5	2	2	1	3	5	3	3	5	3	2	2	5	2	1	2	2	3	2	3
"113"	"{50E5C004-F2D5-E811-8FB7-74867AD5B714}"	1	0	1	5	12	0	4	4.6	16	"3"	5.6	20	"3"	5.8	21	"3"	5.3944326450201	26.9423833330472	13	12	8	12	0	1	2	1	3	3	3	3	1	1	1	1	0	0	0	0	0	0	0	0	2	"1"	"2"	"2"	"1"	"1"	"2"	12600	4	2	2	5	2	4	5	4	4	4	2	2	2	3	5	1	1	1	5	2	1
"114"	"{514C21C4-B0CC-E811-914C-74867AD5B714}"	1	0	1	10	14	2	3	4.2	15	"3"	5.2	16	"3"	5.6	18	"3"	4.50774224347259	18.9902166644732	13	10	9	8	3	2	2	0	5	2	3	3	2	1	2	1	0	0	0	0	0	1	1	0	2	"1"	"1"	"1"	"1"	"2"	"1"	9700	4	4	4	1	2	1	4	1	1	1	1	1	2	5	2	1	1	1	2	1	1
"115"	"{514E2B7D-02D6-E811-8FB7-74867AD5B714}"	0	1	1	20	14	1	3	4.8	14	"2"	5.3	17	"2"	6.5	18	"2"	4.56210227379283	15.5092333316803	14	13	15	14	3	2	3	3	0	0	0	0	2	2	1	2	0	0	0	1	0	0	0	0	1	"1"	"1"	"1"	"1"	"1"	"1"	9300	1	5	4	1	2	1	2	1	1	1	1	1	2	5	3	1	3	3	1	1	1
"116"	"{5226956F-88C6-E811-914C-74867AD5B714}"	1	0	1	5	12	1	3	3.7	15	"3"	5.5	15	"3"	4	18	"3"	5.98448097786227	22.9080500006676	8	9	10	13	1	0	0	2	1	1	1	1	0	0	2	0	0	0	0	0	1	0	0	0	2	"1"	"2"	"1"	"1"	"2"	"1"	10500	4	2	4	2	2	4	5	2	4	4	2	2	2	2	1	1	4	4	3	2	1
"117"	"{529A3FC5-C378-E811-B124-74867AD5B714}"	1	0	1	25	8	0	3	6.4	25	"0"	6.8	27	"0"	8.6	29	"0"	7.3891413413626	24.2633833328883	11	9	16	11	1	2	3	1	1	0	0	0	1	1	2	1	0	0	0	0	0	1	0	0	2	"1"	"5"	"3"	"1"	"2"	"1"	12600	4	5	1	2	2	4	2	2	4	4	2	2	2	1	5	4	2	2	5	3	0
"118"	"{5330136F-3CCB-E811-914C-74867AD5B714}"	1	0	1	10	14	2	2	8.7	26	"3"	12	27	"2"	12.7	31	"3"	7.08040364818672	22.0212166666985	21	19	10	21	4	7	5	4	0	0	0	0	1	2	1	1	1	0	0	0	1	1	1	2	1	"2"	"3"	"1"	"1"	"2"	"1"	15600	1	4	3	1	2	1	4	1	1	1	3	1	3	3	4	3	2	1	2	1	3
"119"	"{536715D9-2DC7-E811-914C-74867AD5B714}"	0	1	1	5	12	1	2	4.7	12	"2"	5.3	13	"2"	6.4	17	"3"	4.23554152460858	17.95643333594	11	8	18	8	3	3	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	"1"	"3"	"1"	"1"	"2"	"1"	9300	4	2	5	3	2	2	5	2	2	2	2	2	2	4	1	1	3	3	2	1	3
"120"	"{53DFAA70-D2DB-E811-8FB7-74867AD5B714}"	1	0	1	18	12	1	3	6.6	19	"3"	7.4	18	"3"	6.4	23	"3"	6.11685873581715	25.225933333238	11	12	17	16	2	5	3	1	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	0	1	"1"	"5"	"1"	"1"	"2"	"2"	11000	4	5	4	4	2	4	5	2	2	4	2	2	2	3	1	1	3	3	2	1	1
"121"	"{5436C601-3AE4-E811-8FB7-74867AD5B714}"	1	0	1	0.5	12	1	3	6.3	16	"2"	6.8	17	"2"	6	19	"3"	5.63147195454446	21.8766166687012	17	16	12	15	3	1	1	2	1	1	1	3	0	0	2	2	0	0	0	0	1	0	1	1	1	"1"	"4"	"1"	"1"	"1"	"1"	11000	4	1	4	1	2	1	4	1	1	3	1	1	3	5	1	1	1	1	1	1	1
"122"	"{54F72912-A0D4-E811-8FB7-74867AD5B714}"	0	1	2	1	12	2	3	11.6	24	"2"	8.2	27	"3"	9.8	26	"3"	7.70884999009309	30.1344000021617	999	21	16	21	7	4	6	4	1	0	0	0	2	1	1	1	0	2	1	1	1	1	0	1	1	"2"	"2"	"1"	"1"	"2"	"1"	15300	2	1	4	1	2	2	4	1	1	1	1	1	1	4	2	1	1	1	4	1	1
"123"	"{5528961E-D7C5-E811-914C-74867AD5B714}"	1	0	1	8	16	1	3	5.1	16	"3"	4.9	15	"3"	5.4	16	"3"	4.26042704409423	17.7356666644414	15	13	12	10	2	2	3	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	1	"1"	"3"	"2"	"1"	"2"	"1"	9000	2	3	2	1	1	2	1	1	1	2	1	1	4	3	1	2	1	2	4	2	1
"124"	"{5639E9B2-3ECB-E811-914C-74867AD5B714}"	1	0	1	3	12	0	2	7	20	"2"	6.2	20	"3"	0	0	"0"	6.14257868389767	28.3620500008265	11	14	999	14	2	2	999	2	0	0	999	0	1	1	999	1	1	0	0	999	2	0	2	999	2	"2"	"2"	"2"	"1"	"2"	"1"	11400	2	2	4	2	1	2	4	2	2	4	2	2	4	4	1	1	4	3	3	1	1
"125"	"{56FF6CE7-E9C8-E811-914C-74867AD5B714}"	1	0	1	20	8	4	3	2.3	7	"1"	0	0	"0"	0	0	"0"	2.26533439650018	8.337433330218	3	999	999	5	0	999	999	0	0	999	999	0	0	999	999	0	0	0	999	999	0	0	999	999	1	"1"	"1"	"1"	"1"	"2"	"1"	6000	4	5	2	2	2	3	5	3	5	3	2	2	2	1	5	5	3	3	4	3	1
"126"	"{573FC728-A7D3-E811-8FB7-74867AD5B714}"	1	0	1	24	14	1	3	3.9	10	"2"	3.6	13	"3"	4	15	"3"	4.31924092731231	15.9431166688601	6	7	11	7	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	"1"	"3"	"1"	"1"	"1"	"1"	8500	4	5	2	1	2	1	4	1	1	2	1	1	3	3	1	1	1	1	1	1	1
"127"	"{57646952-ACCC-E811-914C-74867AD5B714}"	0	1	1	4	13	2	2	2.4	8	"2"	2.6	10	"2"	3.4	10	"2"	2.79338084021125	9.60693333148956	4	5	4	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	"1"	"1"	"1"	"1"	"1"	7000	1	2	5	2	2	2	5	2	2	2	2	2	4	5	1	1	2	4	1	2	5
"128"	"{5B262F71-64D9-E811-8FB7-74867AD5B714}"	1	0	1	10	12	4	3	6.3	17	"2"	6.8	21	"3"	6	23	"3"	6.37604840132392	19.4450500011444	11	12	11	11	2	1	1	2	2	2	2	0	0	0	2	0	0	0	0	0	0	0	2	1	1	"1"	"2"	"1"	"1"	"2"	"1"	11000	1	4	2	1	2	2	4	1	2	2	1	1	2	2	1	1	3	4	2	1	1
"129"	"{5DE3C6B9-A278-E811-B124-74867AD5B714}"	1	0	1	40	10	1	4	5.7	15	"2"	6.6	18	"2"	0	0	"0"	4.83113454065247	15.5004499991735	13	13	999	15	1	2	999	0	0	1	999	0	2	2	999	2	0	0	0	999	0	0	2	999	2	"1"	"1"	"1"	"1"	"2"	"1"	9300	4	5	1	2	2	4	2	4	4	4	2	2	1	5	4	2	3	2	2	2	0
"130"	"{5E9CC871-20E5-E811-8FB7-74867AD5B714}"	1	0	1	8	12	1	2	7.5	28	"3"	5.6	30	"3"	5.5	32	"3"	5.19121817331661	25.8201666673024	22	20	16	18	2	2	2	3	0	2	1	0	2	1	1	1	0	0	0	0	1	0	1	1	1	"1"	"6"	"2"	"2"	"2"	"1"	11600	4	3	1	2	1	1	4	1	1	2	1	2	1	4	1	1	3	2	1	1	2
"131"	"{5EC39CAF-B5CC-E811-914C-74867AD5B714}"	1	0	1	15	13	1	4	6.2	15	"2"	6.7	15	"2"	5.7	14	"2"	6.14088830075302	15.4635999997457	9	7	9	9	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	"1"	"2"	"2"	"1"	"2"	"1"	11500	3	5	1	4	2	1	3	4	1	1	1	1	3	5	4	2	2	3	3	1	1
"132"	"{5F709AE7-C0C5-E811-914C-74867AD5B714}"	1	0	1	1	14	1	2	4.8	16	"3"	6	17	"3"	6.4	22	"3"	4.7980092515459	37.5235500017802	3	6	6	17	1	1	1	3	0	0	0	1	0	0	0	2	0	1	1	1	0	0	1	1	1	"1"	"6"	"1"	"1"	"2"	"1"	12700	4	1	1	3	2	4	4	3	4	4	1	1	1	4	4	2	1	1	3	2	1
"133"	"{60D70C69-4FCB-E811-914C-74867AD5B714}"	0	1	1	9	16	1	3	5.6	18	"3"	4.7	19	"3"	4.9	20	"3"	4.60026668614235	18.2788333336512	21	20	17	10	3	2	2	3	2	6	0	0	2	2	2	1	0	0	0	0	0	0	1	0	2	"2"	"2"	"1"	"1"	"2"	"2"	10000	2	4	2	5	2	4	4	5	4	4	4	2	5	1	5	5	4	4	5	5	1
"134"	"{6113CA0C-0CD2-E811-8FB7-74867AD5B714}"	0	1	1	10	8	3	4	5.3	13	"2"	5.4	14	"2"	0	0	"0"	4.98484594165401	17.2079499999682	9	14	999	12	2	2	999	2	0	0	999	0	1	2	999	1	0	1	0	999	0	0	0	999	1	"1"	"3"	"1"	"1"	"1"	"2"	10000	4	4	5	2	2	2	5	2	2	2	2	2	2	5	1	1	1	1	1	1	1
"135"	"{61A92AD7-DCDE-E811-8FB7-74867AD5B714}"	1	0	1	18	15	1	3	7.6	16	"2"	5.4	14	"2"	4.8	15	"3"	4.35203180773807	16.711333334446	17	12	8	6	5	5	3	3	0	0	0	0	2	1	2	2	0	1	0	0	0	2	0	0	1	"2"	"2"	"1"	"1"	"2"	"1"	9400	4	5	5	2	2	2	3	2	2	2	2	2	4	5	2	2	4	2	3	1	4
"136"	"{6272E1C4-E3C8-E811-914C-74867AD5B714}"	0	1	1	9	14	1	2	3.9	13	"3"	4.3	15	"3"	4.4	17	"3"	4.11416604935264	17.2242166678111	10	12	8	9	0	2	1	0	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	1	"1"	"1"	"1"	"1"	"2"	"1"	8600	1	4	4	1	2	1	4	1	1	1	1	1	2	3	1	1	2	1	1	2	1
"137"	"{64557BBA-09D6-E811-8FB7-74867AD5B714}"	0	1	1	7	10	1	3	3.7	9	"2"	0	0	"0"	0	0	"0"	3.68057878393072	10.0606666684151	14	999	999	14	2	999	999	2	0	999	999	0	1	999	999	1	0	0	999	999	0	0	999	999	1	"1"	"1"	"1"	"1"	"1"	"1"	8900	1	3	4	2	2	4	5	4	4	2	2	2	4	4	3	1	2	1	2	1	1
"138"	"{650344A4-14D7-E811-8FB7-74867AD5B714}"	1	0	1	5	12	1	2	5.2	11	"2"	5.9	17	"3"	4.8	15	"3"	4.59708356378862	14.566833337148	5	8	9	8	2	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	"2"	"2"	"1"	"1"	"2"	"2"	9500	4	2	4	1	2	1	2	1	1	1	1	1	1	2	2	2	3	1	5	1	5
"139"	"{653E753C-29DE-E811-8FB7-74867AD5B714}"	0	1	1	1	12	0	1	3.5	9	"2"	3.6	10	"1"	4.4	11	"2"	3.52759194362303	8.06611666679382	3	7	6	3	2	0	3	2	1	1	2	2	1	1	2	1	0	0	0	0	1	1	0	1	1	"1"	"4"	"1"	"1"	"2"	"2"	8200	1	1	2	1	2	1	4	1	1	2	1	1	2	4	1	1	3	1	1	1	1
"140"	"{66494761-EBC0-E811-914C-74867AD5B714}"	1	0	1	10	14	1	4	7.4	20	"1"	8	24	"3"	7.6	24	"3"	7.2025288904649	23.7803333322207	14	18	18	18	4	6	7	5	3	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	2	"1"	"2"	"1"	"1"	"2"	"1"	14100	4	4	2	2	2	2	5	2	2	2	2	2	2	5	1	2	2	2	1	1	1
"141"	"{66E1D3FA-EAC7-E811-914C-74867AD5B714}"	1	0	1	14	16	1	2	7.3	23	"3"	7.2	25	"3"	7	26	"3"	7.07709063672131	24.5275666673978	16	18	23	19	4	3	4	3	1	1	1	1	2	2	2	2	0	0	0	0	0	0	0	0	1	"1"	"2"	"2"	"1"	"1"	"1"	11600	1	5	1	2	1	4	2	1	2	2	2	1	1	4	2	2	2	3	2	2	0
"142"	"{678F2AF7-8F78-E811-B124-74867AD5B714}"	1	0	1	26	10	0	3	4.5	13	"1"	5.7	16	"1"	5.3	16	"1"	4.67262702305341	13.2115500013034	12	12	12	12	0	0	0	0	1	1	1	0	2	2	0	2	0	0	0	0	0	0	0	0	1	"1"	"3"	"1"	"2"	"1"	"1"	9100	1	5	4	4	1	2	4	2	2	4	4	4	2	2	4	2	4	4	3	3	0
"143"	"{6949607A-00D6-E811-8FB7-74867AD5B714}"	1	0	1	10	12	4	3	5.6	14	"2"	6.7	14	"2"	6.7	18	"2"	5.00912791242916	13.5151166677475	10	7	18	10	1	1	3	1	0	0	0	0	2	1	2	1	0	0	0	0	0	2	2	2	1	"1"	"1"	"1"	"1"	"1"	"1"	10000	4	4	4	2	1	2	5	2	2	4	2	2	2	1	1	1	3	4	1	1	1
"144"	"{696F8B44-08EC-E811-8FB7-74867AD5B714}"	1	0	1	3	15	1	1	3	8	"4"	3	8	"1"	4.6	11	"2"	3.53675806518506	6.94266666968664	3	4	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	"1"	"1"	"1"	"1"	"1"	"1"	6800	1	2	3	2	2	2	3	2	2	3	2	2	4	5	1	1	1	1	1	1	1
"145"	"{69766D01-9AD3-E811-8FB7-74867AD5B714}"	1	0	1	6	14	4	3	5.5	13	"2"	7.3	16	"3"	6.9	17	"3"	4.8920643213181	14.8771666646004	4	8	5	6	1	1	2	1	0	0	2	0	1	0	2	1	0	0	0	1	0	0	0	1	1	"1"	"1"	"1"	"1"	"1"	"2"	9800	1	3	5	2	2	2	5	2	2	4	2	2	2	3	1	1	1	1	1	1	1
"146"	"{6C4E58BF-A7E3-E811-8FB7-74867AD5B714}"	1	0	1	18	12	1	4	4	11	"2"	3.9	10	"2"	4.6	11	"2"	4.84453258346274	17.967616669337	11	7	9	11	3	1	2	2	1	1	2	1	1	1	2	1	0	0	0	0	0	1	1	1	1	"1"	"3"	"1"	"1"	"2"	"2"	9600	4	5	4	1	1	1	4	1	1	2	1	1	2	4	1	1	2	2	1	1	1
"147"	"{6DB46E7C-DFDE-E811-8FB7-74867AD5B714}"	1	0	1	15	10	2	3	6.4	26	"3"	6.1	35	"3"	6.2	38	"3"	6.66345204344113	44.2217166662216	13	13	11	15	6	5	6	3	0	2	0	0	0	2	2	0	0	0	0	0	0	1	1	0	1	"2"	"3"	"2"	"1"	"2"	"1"	17200	4	5	1	4	2	1	4	1	1	1	1	3	3	5	5	2	3	1	4	5	1
"148"	"{6FF3DFAA-2ADE-E811-8FB7-74867AD5B714}"	1	0	1	40	12	0	4	6.2	19	"3"	6.6	20	"3"	7.3	18	"3"	5.80897486184733	25.8637166659037	23	14	13	11	3	2	3	0	1	3	1	5	2	2	2	1	0	0	0	0	0	0	0	0	1	"1"	"6"	"1"	"1"	"2"	"2"	11500	4	5	3	3	2	2	5	3	2	3	2	2	3	3	1	1	1	1	1	1	1
"149"	"{6FF4A19A-26DE-E811-8FB7-74867AD5B714}"	1	0	1	15	10	0	3	2.9	11	"2"	0	0	"0"	0	0	"0"	3.28306196253265	14.6360499978065	2	999	999	6	0	999	999	0	0	999	999	0	0	999	999	1	0	0	999	999	0	0	999	999	1	"1"	"3"	"1"	"1"	"2"	"2"	7800	4	5	2	1	1	1	4	1	1	2	1	1	2	3	1	2	2	1	1	1	1
"150"	"{7075AD0F-47CB-E811-914C-74867AD5B714}"	1	0	1	9	15	1	2	7.4	28	"3"	7.2	30	"3"	9.2	30	"3"	8.24730037842145	53.3516166647275	23	24	26	27	4	2	4	2	3	3	1	6	2	2	2	1	1	2	0	1	0	0	1	1	2	"2"	"5"	"1"	"1"	"2"	"2"	17500	4	4	1	4	2	1	3	3	3	1	3	1	4	5	3	1	2	2	2	1	3
"151"	"{707EA9A3-FEEB-E811-8FB7-74867AD5B714}"	0	1	1	1	12	4	3	5.9	20	"3"	7.1	19	"3"	5.9	20	"3"	6.86103242350522	20.5562333345413	19	12	18	14	3	2	2	4	3	2	1	3	2	2	0	2	0	0	0	0	0	0	0	1	1	"2"	"2"	"1"	"2"	"1"	"2"	10800	4	1	4	1	2	1	4	1	1	2	1	1	2	2	1	1	1	2	1	1	1
"152"	"{708DBE38-3DC0-E811-914C-74867AD5B714}"	1	0	1	5	15	2	3	5.6	12	"1"	6.7	13	"1"	7.4	15	"2"	2.37249644553301	17.2556666652362	11	10	8	8	2	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	"1"	"3"	"1"	"1"	"2"	"1"	8000	4	2	5	2	2	2	5	2	2	4	2	2	2	1	1	1	1	1	1	1	4
"153"	"{72BC66FC-06D2-E811-8FB7-74867AD5B714}"	1	0	1	7	16	1	3	4.8	14	"3"	6.1	16	"2"	4.7	17	"3"	5.05083410754439	22.3853833357493	10	13	16	21	1	3	2	1	0	0	3	3	1	0	2	1	1	0	0	0	1	1	0	1	1	"1"	"2"	"1"	"1"	"1"	"2"	11200	4	3	4	1	2	1	3	1	1	1	1	1	3	5	3	1	2	2	2	1	1
"154"	"{72ED78DC-AACC-E811-914C-74867AD5B714}"	1	0	1	2	13	2	2	3.9	10	"1"	3.8	11	"1"	5.9	12	"1"	2.23754823863894	6.72121666669846	4	2	3	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	"1"	"1"	"1"	"1"	"1"	6000	4	1	4	1	2	1	4	1	1	1	1	1	2	4	4	2	3	1	3	2	4
"155"	"{77DCBC62-E8C0-E811-914C-74867AD5B714}"	1	0	1	3	14	1	3	3.9	16	"3"	7.3	16	"3"	0	0	"0"	3.58393955660375	14.3624499996503	11	13	999	11	5	6	999	5	0	0	999	0	2	2	999	2	0	0	0	999	0	0	2	999	1	"1"	"3"	"1"	"1"	"2"	"1"	9200	1	2	1	1	2	1	2	1	1	2	1	1	1	5	2	2	1	3	1	1	1
"156"	"{796CB5BA-41E7-E811-8FB7-74867AD5B714}"	1	0	1	1	15	4	3	4.3	15	"3"	5.1	14	"3"	4.4	16	"3"	4.28122646266636	21.9643833319346	19	18	20	18	2	2	2	3	10	0	2	5	2	2	2	2	0	0	0	0	0	1	0	0	2	"1"	"2"	"1"	"1"	"1"	"2"	9000	4	1	3	2	2	2	5	2	2	3	2	2	4	2	1	2	3	2	1	1	1
"157"	"{797CCE76-CA69-E811-95E4-74867AD5B714}"	1	0	1	25	14	2	3	6.8	18	"2"	6.5	20	"3"	0	0	"0"	6.25185501552877	23.61571666797	17	19	999	14	2	3	999	2	4	2	999	0	1	2	999	2	1	1	0	999	1	0	0	999	2	"1"	"5"	"1"	"2"	"2"	"1"	10500	2	5	1	4	2	2	2	2	4	4	2	2	3	1	4	2	3	1	3	2	1
"158"	"{7B9D1F2D-6CEE-E811-A484-74867AD5B714}"	1	0	1	20	12	4	4	5	14	"2"	6.4	17	"1"	6.1	17	"2"	5.10842429399663	14.3307333310445	12	14	16	9	1	1	2	0	6	6	6	3	2	2	2	1	0	0	0	0	0	0	0	0	2	"1"	"4"	"1"	"1"	"1"	"1"	9200	4	5	1	2	1	2	2	4	4	4	2	2	2	4	2	2	5	5	5	3	4
"159"	"{7DC817C9-35E4-E811-8FB7-74867AD5B714}"	0	1	1	0.5	16	0	1	7.4	18	"2"	7.3	17	"2"	8	20	"3"	6.53910558443523	26.0719999988874	15	13	14	15	4	2	2	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	1	"1"	"3"	"1"	"1"	"1"	"1"	12400	2	1	3	2	2	2	5	2	2	3	2	2	3	4	1	1	1	1	1	1	1
"160"	"{7F407B06-F4BF-E811-914C-74867AD5B714}"	1	0	1	8	8	1	4	6.7	19	"3"	6.8	21	"3"	7.6	22	"3"	7.24185732268916	27.6068833351135	19	16	21	15	2	3	1	2	0	0	0	0	2	2	1	1	0	0	0	0	1	1	0	0	1	"1"	"4"	"1"	"1"	"1"	"2"	12500	4	3	4	1	2	1	4	1	1	1	1	1	1	4	3	1	3	3	1	1	1
"161"	"{7F5B9070-42CB-E811-914C-74867AD5B714}"	1	0	1	5	14	1	2	7.5	25	"3"	8.2	30	"3"	7.8	40	"3"	6.86253726818582	22.2493833343188	21	22	18	20	5	8	7	5	0	5	5	1	1	1	2	2	0	2	2	1	1	1	1	1	1	"2"	"2"	"1"	"1"	"2"	"1"	12500	4	2	4	2	2	2	4	2	2	2	4	2	2	3	2	1	2	1	2	1	1
"162"	"{7FD68364-DEC7-E811-914C-74867AD5B714}"	1	0	1	20	12	2	3	3.8	13	"2"	5.6	13	"1"	5.4	15	"1"	8.49798763347679	15.5828333338102	9	9	8	11	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	"1"	"1"	"1"	"1"	"1"	"1"	9800	2	5	4	1	2	1	4	1	1	1	1	1	2	5	3	1	1	3	3	1	1
"163"	"{800848EE-96D3-E811-8FB7-74867AD5B714}"	1	0	1	15	9	1	3	5.6	16	"3"	5.2	18	"3"	6.5	20	"3"	4.56945294731574	16.1549333333969	10	14	13	14	2	0	2	0	0	0	0	0	2	2	2	2	0	1	1	1	0	0	0	1	2	"1"	"1"	"1"	"1"	"1"	"2"	9000	2	5	5	2	2	2	5	2	2	2	2	2	2	5	2	2	2	1	1	1	1
"164"	"{80300F0C-90E2-E811-8FB7-74867AD5B714}"	0	1	1	10	12	4	3	6.9	17	"2"	6.8	17	"2"	6.8	18	"2"	7.11844985127695	18.8272833347321	15	12	18	18	4	3	4	4	4	4	0	2	0	0	2	2	0	0	0	0	0	0	0	0	1	"1"	"6"	"1"	"1"	"1"	"2"	12800	3	4	2	2	2	1	4	1	1	2	1	1	2	2	1	1	1	1	1	1	1
"165"	"{8048E4FB-D9C8-E811-914C-74867AD5B714}"	1	0	1	10	12	1	3	10.9	33	"3"	11.5	32	"3"	11	36	"3"	9.56291023682288	34.8162333329519	23	23	6	8	8	6	3	3	2	0	0	0	2	2	1	1	0	2	0	0	2	1	2	2	2	"1"	"6"	"1"	"1"	"2"	"1"	16500	3	4	2	5	1	5	4	5	4	5	2	2	4	3	4	2	3	2	3	2	1
"166"	"{807822D3-22E4-E811-8FB7-74867AD5B714}"	1	0	1	4	12	1	3	6.6	17	"3"	6.2	18	"3"	8.2	21	"2"	5.76471081136373	16.1790666659673	14	15	23	24	2	3	4	4	2	3	3	0	1	1	2	2	0	0	0	0	0	1	1	1	1	"1"	"2"	"2"	"1"	"1"	"2"	15400	4	2	5	2	2	3	3	3	3	3	2	2	4	3	3	2	2	2	3	3	1
"167"	"{8116154C-40CB-E811-914C-74867AD5B714}"	0	1	1	4	6	1	2	4.2	14	"3"	4	15	"3"	4.8	21	"3"	3.70190928827676	12.9816666682561	9	13	12	13	2	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"2"	"2"	"1"	"1"	"2"	"1"	8000	2	2	5	2	2	2	5	2	2	2	2	2	2	5	2	1	2	2	1	1	1
"168"	"{811FD924-FACB-E811-914C-74867AD5B714}"	1	0	1	20	9	1	3	5.7	17	"3"	5.7	20	"3"	6.1	22	"3"	4.07697656860609	16.886333334446	11	15	19	15	1	2	2	2	0	0	0	0	2	2	2	2	1	0	1	0	0	2	0	1	1	"2"	"1"	"1"	"1"	"2"	"1"	8500	2	5	3	1	2	1	4	1	1	1	3	1	3	4	3	2	2	4	2	1	1
