"...1"	"ViajeId"	"MUESTRA"	"VALIDAR"	"GENERO"	"TIEMPO_PROFESION"	"HORAS_TRABAJO"	"NIVEL_EDUCATIVO"	"EDAD"	"DISTAlt1"	"TIEMPOAlt1"	"CONG_A1"	"DISTAlt2"	"TIEMPOAlt2"	"CONG_A2"	"DISTAlt3"	"TIEMPOAlt3"	"CONG_A3"	"DISTEC"	"TIEMPOEC"	"Semaf_A1"	"Semaf_A2"	"Semaf_A3"	"Semaf_EC"	"CamFD_A1"	"CamFD_A2"	"CamFD_A3"	"CamFD_EC"	"ZER_A1"	"ZER_A2"	"ZER_A3"	"ZER_EC"	"MtrP_A1"	"MtrP_A2"	"MtrP_A3"	"MtrP_EC"	"Acc_EC"	"Acc_A1"	"Acc_A2"	"Acc_A3"	"Paneles_EC"	"Paneles_A1"	"Paneles_A2"	"Paneles_A3"	"INFOTRAFICO"	"CLIMA"	"CONGESTION"	"PAVIMENTO"	"INCIDENTE"	"MERIDIANO"	"HPICOHVALLE"	"COSTO"	"CHOICE"	"Experiencia"	"PasoPeaton"	"UsoPito"	"CinSeg"	"FRbr"	"UsoDirec"	"EnfCond"	"AFrSem"	"CulFr"	"OmLmVel"	"IgPare"	"UsoCel"	"ComVrb"	"Ans"	"ComAfec"	"PrPer"	"AmbTr"	"StrC"	"ConCl"	"DispMob"	"JOVEN30"	"ADULTO40"	"ADULTO60"	"ADULTOMAYOR"	"EDUBASICA"	"EDUSUP"	"EDUNR"	"HPICO"	"HVALLE"	"CSECO"	"CLLUVIA"	"CONG_AB_A1"	"CONG_CD_A1"	"CONG_EF_A1"	"CONG_AB_A2"	"CONG_CD_A2"	"CONG_EF_A2"	"CONG_AB_A3"	"CONG_CD_A3"	"CONG_EF_A3"	"CONG_AB_EC"	"CONG_CD_EC"	"CONG_EF_EC"	"SININFOTRF"	"CONINFOTRF"	"USOCINTURON"	"NOUSOCINTURON"	"USODISPMOB"	"NOUSODISPMOB"	"NO_MTRP_A1"	"NO_MTRP_A2"	"NO_MTRP_A3"	"NO_MTRP_EC"	"SI_MTRP_A1"	"SI_MTRP_A2"	"SI_MTRP_A3"	"SI_MTRP_EC"	"NO_ZER_A1"	"NO_ZER_A2"	"NO_ZER_A3"	"NO_ZER_EC"	"SI_ZER_A1"	"SI_ZER_A2"	"SI_ZER_A3"	"SI_ZER_EC"	"HTRB_1"	"HTRB_2"	"HTRB_3"	"SEMF_A1_1"	"SEMF_A1_2"	"SEMF_A1_3"	"SEMF_A2_1"	"SEMF_A2_2"	"SEMF_A2_3"	"SEMF_A3_1"	"SEMF_A3_2"	"SEMF_A3_3"	"SEMF_EC_1"	"SEMF_EC_2"	"SEMF_EC_3"	"NO_CAMFD_A1"	"SI_CAMFD_A1"	"NO_CAMFD_A2"	"SI_CAMFD_A2"	"NO_CAMFD_A3"	"SI_CAMFD_A3"	"NO_CAMFD_EC"	"SI_CAMFD_EC"	"ACC_A1_0"	"ACC_A1_1"	"ACC_A1_2"	"ACC_A2_0"	"ACC_A2_1"	"ACC_A2_2"	"ACC_A3_0"	"ACC_A3_1"	"ACC_A3_2"	"ACC_EC_0"	"ACC_EC_1"	"ACC_EC_2"	"NO_PANEL_A1"	"SI_PANEL_A1"	"NO_PANEL_A2"	"SI_PANEL_A2"	"NO_PANEL_A3"	"SI_PANEL_A3"	"NO_PANEL_EC"	"SI_PANEL_EC"	"EXP_1"	"EXP_2"	"EXP_3"	"EXP_4"	"EXP_5"	"SEM_A1_km"	"SEM_A2_km"	"SEM_A3_km"	"SEM_EC_km"	"Panel_A1_km"	"Panel_A2_km"	"Panel_A3_km"	"Panel_EC_km"	"ZER_A1_km"	"ZER_A2_km"	"ZER_A3_km"	"ZER_EC_km"	"T_Alt_1"	"T_Alt_2"	"T_Alt_3"	"T_Alt_4"	"D_Alt_1"	"D_Alt_2"	"D_Alt_3"	"D_Alt_4"	"Vel_fl_Alt1"	"Vel_fl_Alt2"	"Vel_fl_Alt3"	"Vel_fl_Alt4"	"T_fl_Alt1"	"T_fl_Alt2"	"T_fl_Alt3"	"T_fl_Alt4"	"CG_Alt_1"	"CG_Alt_2"	"CG_Alt_3"	"CG_Alt_4"	"UsoCel_Poco"	"UsoCel_Frec"
"61"	"205"	"{97B6A3B9-E3E2-E811-8FB7-74867AD5B714}"	0	1	1	20	12	1	4	3.3	11	2	4.5	15	3	4.4	14	3	3.99237313908985	19.442733335495	7	11	9	8	1	3	1	2	0	1	1	2	0	2	2	1	1	0	0	0	1	1	1	0	1	1	2	1	1	2	2	9000	4	5	2	5	1	2	1	2	2	2	2	2	3	5	2	2	3	3	4	2	1	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	1	2.12121212121212	2.44444444444444	2.04545454545455	2.00382071547144	0.303030303030303	0.222222222222222	0	0.250477589433931	0	0.222222222222222	0.227272727272727	0.500955178867861	0.262175121279292	0.611741949651682	0.524350242558584	1	0.076923076923077	1	1.61538461538462	0.609517799299885	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	9	12.2727272727273	12	10.888290379336	1.22222222222222	1.22222222222222	1.16666666666667	1.78565529188989	0	1
"62"	"208"	"{99B31F4B-A8E9-E811-8FB7-74867AD5B714}"	0	1	1	12	15	1	4	4.3	14	3	4.2	17	3	4.4	18	3	4.00718270429793	21.2267833312353	8	10	10	10	3	4	4	3	0	0	0	0	2	0	2	2	1	0	0	0	0	0	0	0	1	1	6	3	1	1	1	10300	4	4	3	3	2	2	5	3	2	3	2	3	3	4	4	2	2	2	3	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	1.86046511627907	2.38095238095238	2.27272727272727	2.49551885649597	0	0	0	0	0	0	0	0	0.29334737060843	0.586694741216861	0.684477198086338	1	0.797085043743158	0.594170087486318	2.82623460631156	0.202914956256841	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	9.21428571428571	9	9.42857142857143	8.58682008063842	1.51937984496124	1.88888888888889	1.90909090909091	2.47201910973976	0	1
"63"	"213"	"{9DE61FDB-58D1-E811-8FB7-74867AD5B714}"	0	1	1	20	14	4	2	9	18	2	9.1	20	2	9.2	20	2	9.12147634141476	23.7089499990145	7	12	9	12	3	4	3	3	0	0	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	3	1	1	1	1	15400	4	5	2	2	2	3	5	2	3	5	2	2	2	2	3	2	1	1	3	1	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0.777777777777778	1.31868131868132	0.978260869565218	1.3155765087627	0.111111111111111	0.10989010989011	0.108695652173913	0.109631375730225	0	0	0	0	0.344473214375956	0.574122023959926	0.574122023959926	1	0.333333333333333	0.666666666666667	4.00000000000001	0.738254471382538	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	19.2857142857143	19.5	19.7142857142857	19.5460207316031	0.933333333333333	1.02564102564103	1.01449275362319	1.2129809092385	0	1
"64"	"215"	"{9E88E04A-45E7-E811-8FB7-74867AD5B714}"	0	1	1	18	15	0	2	6.9	15	2	7	19	3	7.1	19	3	6.64791897101758	16.3150000015895	12	26	21	14	5	4	4	3	7	1	1	0	1	2	2	1	1	1	1	1	0	1	1	1	1	1	4	1	1	1	2	12300	4	5	4	2	2	2	5	2	2	4	2	2	2	5	1	1	1	1	1	1	3	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1	1	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1.73913043478261	3.71428571428571	2.95774647887324	2.10592217820866	0.144927536231884	0.142857142857143	0.140845070422535	0	1.01449275362319	0.142857142857143	0.140845070422535	0	0.428571428571429	1	1	0.616428571655643	0.637734336989203	0.818867168494601	2.63019548354859	0.181132831505399	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	18.8181818181818	19.0909090909091	19.3636363636364	18.1306881027752	0.797101449275362	0.995238095238095	0.981220657276995	0.899855532735804	0	1
"65"	"216"	"{9F160EA4-7A7F-E811-B124-74867AD5B714}"	0	1	1	5	10	0	3	6.6	20	2	7.9	19	2	7.4	22	2	5.03966567506179	18.5812333345413	10	10	17	13	1	1	3	1	1	1	0	0	2	0	2	2	0	0	0	0	1	2	0	0	2	1	3	1	1	1	1	12500	1	2	3	3	2	4	3	4	4	4	3	3	5	1	5	5	5	5	5	5	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1	0	1	1	0	0	1	1	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	1.51515151515152	1.26582278481013	2.2972972972973	2.57953619112653	0.303030303030303	0	0	0.198425860855887	0.151515151515152	0.126582278481013	0	0	0.688413661963661	0.532620492945491	1	0.467379507054509	0.560860410579763	1	1.13511987366777	0.0337799684169412	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	14.1428571428571	16.9285714285714	15.8571428571429	10.7992835894181	1.41414141414141	1.12236286919831	1.38738738738739	1.72059870274621	0	1
"66"	"223"	"{A3037126-FDCB-E811-914C-74867AD5B714}"	0	1	1	9	10	1	2	6.6	20	3	8	22	2	8.4	24	3	6.88453578225444	20.3467333316803	11	16	14	10	1	3	1	0	0	0	0	1	2	0	0	1	0	0	0	0	0	1	0	2	1	2	2	1	1	2	1	13000	4	4	2	5	1	2	4	5	2	2	2	2	4	5	2	1	2	2	3	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	1.66666666666667	2	1.66666666666667	1.45253076115545	0.151515151515152	0	0.238095238095238	0	0	0	0	0.145253076115545	0.428571428571429	0.714285714285714	1	0.478104761668614	0.0526315789473682	0.789473684210526	1.47368421052632	0.202387253818127	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	14.1428571428571	17.1428571428571	18	14.7525766762595	1.41414141414141	1.28333333333333	1.33333333333333	1.37919861582032	0	1
"67"	"228"	"{A5FCB53E-EEDE-E811-8FB7-74867AD5B714}"	0	1	1	10	14	1	3	8.3	23	3	7.8	38	3	8.3	23	0	7.67473188046829	30.5377166668574	9	7	9	8	0	0	999	8	0	0	0	1	2	1	999	2	0	0	0	999	0	1	1	1	1	2	2	1	1	2	2	14200	4	4	1	1	2	1	4	1	1	4	1	1	3	4	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	1.08433734939759	0.897435897435897	1.08433734939759	1.04238169158189	0.120481927710843	0.128205128205128	0.120481927710843	0	0	0	0	0.130297711447736	0.166666666666667	1	0.166666666666667	0.5854287037143	1	0.310599781605126	2.24092039311077	0.137880043678974	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	22.6363636363636	21.2727272727273	22.6363636363636	20.9310869467317	1.01606425702811	1.78632478632479	1.01606425702811	1.45896468466133	0	1
"68"	"231"	"{A7A63304-3DD2-E811-8FB7-74867AD5B714}"	0	1	1	20	12	2	3	5.8	16	3	5.7	16	3	6.4	17	3	5.3670167120749	17.2035666664441	10	10	6	11	2	1	1	1	0	0	0	0	2	2	1	2	0	0	0	1	1	1	1	0	1	1	2	1	1	2	1	10000	4	5	4	1	2	1	4	1	1	1	1	1	2	5	2	1	2	1	1	1	1	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	1.72413793103448	1.75438596491228	0.9375	2.04955575697236	0.172413793103448	0.175438596491228	0	0.186323250633851	0	0	0	0	0.71367965303088	0.71367965303088	0.95157287070784	1	0.47042466875322	0.382162113545424	1.79436299687017	0.0882625552077962	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	12.4285714285714	12.2142857142857	13.7142857142857	11.5007500973034	1.28735632183908	1.30994152046784	1.23958333333333	1.49586474976775	0	1
"69"	"232"	"{A83D77D6-44DC-E811-8FB7-74867AD5B714}"	0	1	1	25	12	1	3	2.4	6	2	2.4	6	0	2.4	6	0	2.55816780271752	7.74599999984105	7	7	7	7	1	999	999	1	0	0	0	0	2	999	999	2	0	0	999	999	0	0	1	1	1	1	1	1	1	1	2	6800	1	5	3	2	2	2	5	2	2	3	2	2	3	3	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	2.91666666666667	2.91666666666667	2.91666666666667	2.73633339946033	0	0.416666666666667	0.416666666666667	0	0	0	0	0	0.632111251601448	0.632111251601448	0.632111251601448	1	0.387344970780176	0.387344970780176	3.87344970780175	1	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	6.54545454545455	6.54545454545455	6.54545454545455	6.97682128013869	0.916666666666667	0.916666666666667	0.916666666666667	1.11024773156968	0	1
"70"	"236"	"{AA6A7427-7FDC-E811-8FB7-74867AD5B714}"	0	1	1	20	13	1	3	7	22	3	7.2	24	3	7.6	24	3	5.11087051002903	19.6557166655858	13	15	13	13	3	5	3	3	3	4	3	0	2	2	2	1	0	0	0	1	0	0	1	1	1	2	3	2	1	2	1	12200	3	5	4	2	2	4	4	4	4	4	4	4	2	1	4	3	3	2	3	5	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	1	1	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	1.85714285714286	2.08333333333333	1.71052631578947	2.54359799851907	0	0.138888888888889	0.131578947368421	0	0.428571428571429	0.555555555555556	0.394736842105263	0	0.72767935155384	1	1	0.40848097266924	0.76826188017088	0.84550792011392	1.34760717974368	0.0386230199715198	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	15	15.4285714285714	16.2857142857143	10.9518653786336	1.46666666666667	1.55555555555556	1.47368421052632	1.7947368768733	0	1
"71"	"237"	"{AB4A427D-EBC8-E811-914C-74867AD5B714}"	0	1	1	3	15	1	1	5.9	17	2	5.3	18	3	6.2	19	2	5.08489743239253	21.2827333331108	16	15	13	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	2	10400	2	2	4	2	2	2	5	2	2	4	2	2	2	4	1	1	3	3	1	1	4	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	2.71186440677966	2.83018867924528	2.09677419354839	2.75325120833613	0	0	0	0	0	0	0	0	0.411933248518185	0.54924433135758	0.686555414196975	1	0.753107261890905	0.259321785672715	1.74067821432729	0.082297579369698	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	16.0909090909091	14.4545454545455	16.9090909090909	13.8679020883433	1.05649717514124	1.24528301886792	1.12365591397849	1.53467577125455	0	1
"72"	"244"	"{AE8170B6-E6C7-E811-914C-74867AD5B714}"	0	1	1	5	12	2	2	4.5	22	3	6.1	30	3	5.7	31	3	5.31076097059055	25.3168333331744	13	14	18	14	2	2	3	1	0	0	0	0	1	2	2	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	11700	4	2	5	2	2	2	5	2	2	2	2	2	4	5	1	1	1	1	1	1	1	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	2.88888888888889	2.29508196721312	3.15789473684211	2.63615705499229	0.222222222222222	0	0.175438596491228	0	0	0	0	0	0.25	0.916666666666667	1	0.526402777764533	0.0588235294117645	1	1.29411764705882	0.535741747406206	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	9.64285714285714	13.0714285714286	12.2142857142857	11.3802020798369	2.28148148148148	2.29508196721311	2.53801169590643	2.22463829337706	0	1
"73"	"246"	"{B0201823-7FC1-E811-914C-74867AD5B714}"	0	1	1	23	12	1	4	9.8	24	0	10.8	28	0	11.4	42	0	11.9266631685472	44.5809999982516	16	6	16	22	3	4	3	7	0	0	0	0	2	2	1	2	0	0	2	2	2	3	0	0	2	1	6	1	2	1	2	20800	4	5	5	4	2	4	5	4	4	4	2	2	2	2	5	3	3	3	3	1	4	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1.63265306122449	0.555555555555555	1.40350877192982	1.84460646612525	0.306122448979592	0	0	0.167691496920477	0	0	0	0	0.127221067818262	0.296849158242611	0.890547474727833	1	0.0449102501952486	0.494012752147736	1.16766650507647	1	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	26.7272727272727	29.4545454545455	31.0909090909091	32.5272631869469	0.897959183673469	0.950617283950617	1.35087719298246	1.37057334771841	0	1
"74"	"249"	"{B286DAF7-02D6-E811-8FB7-74867AD5B714}"	0	1	1	2	14	3	2	4.8	13	2	5.7	15	2	7	17	3	4.47642988618897	14.433383333683	11	13	17	10	1	1	1	0	0	0	0	0	2	2	2	1	0	0	0	0	0	0	1	0	1	1	4	1	1	1	1	8700	4	1	4	2	1	2	5	2	2	4	2	2	2	5	1	1	1	1	1	1	3	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	2.29166666666667	2.28070175438596	2.42857142857143	2.23392307134147	0	0.175438596491228	0	0	0	0	0	0	0.428571428571429	0.714285714285714	1	0.633340476240429	0.161447987069706	0.504491992359372	1.34304400528967	0.0381160005877405	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	10.2857142857143	12.2142857142857	15	9.59234975611922	1.26388888888889	1.2280701754386	1.13333333333333	1.50467650790939	0	1
"75"	"250"	"{B2AEB536-36C0-E811-914C-74867AD5B714}"	0	1	1	45	17	1	3	4.3	14	3	5.6	15	2	4.5	16	3	3.49942863757503	8.85538333257039	10	16	14	13	2	4	4	5	0	0	0	0	1	2	2	2	0	0	0	0	1	0	1	0	2	1	1	1	1	2	1	9500	4	5	2	2	1	5	1	2	5	5	2	3	2	3	4	2	2	2	5	2	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	2.32558139534884	2.85714285714286	3.11111111111111	3.71489215708325	0	0.178571428571429	0	0.28576093516025	0	0	0	0	0.802851101666442	0.901425550833221	1	0.295723347500337	0.409244334358948	1	0.9091145129783	0.0454427435108502	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	9.21428571428571	12	9.64285714285714	7.49877565194649	1.51937984496124	1.25	1.65925925925926	1.18091055708164	0	1
"76"	"257"	"{B759BE4B-F8EB-E811-8FB7-74867AD5B714}"	0	1	1	18	12	1	3	5.6	15	2	6.1	19	3	6	20	3	5.88810177281286	13.9858333349228	13	17	14	10	1	3	2	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	2	4	1	1	1	2	10400	4	5	2	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1	1	3	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	2.32142857142857	2.78688524590164	2.33333333333333	1.69834020977236	0	0	0	0	0	0	0	0	0.445317555601555	0.889063511120311	1	0.332809466639067	0.166666666666666	1	2.33333333333334	0.646836288021433	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	15.2727272727273	16.6363636363636	16.3636363636364	16.0584593803987	0.982142857142857	1.14207650273224	1.22222222222222	0.870932447728715	1	0
"77"	"258"	"{B780DF7F-0DD7-E811-8FB7-74867AD5B714}"	0	1	1	10	12	4	3	5.3	20	3	5.2	19	3	6.1	23	3	6.08561309108838	40.9663833340009	13	12	13	13	2	1	2	2	0	0	0	0	2	2	2	2	0	1	0	0	0	1	0	0	1	2	6	1	2	2	2	14700	3	4	2	2	2	1	4	2	1	2	1	1	2	1	1	3	1	1	1	1	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	2.45283018867925	2.30769230769231	2.13114754098361	2.13618575571899	0.188679245283019	0	0	0	0	0	0	0	0.16021543635247	0.120161577264353	0.280377013616823	1	0.199999999999999	0.0999999999999997	1.9	0.98561309108838	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	14.4545454545455	14.1818181818182	16.6363636363636	16.5971266120592	1.38364779874214	1.33974358974359	1.38251366120219	2.46828166655277	0	1
"78"	"261"	"{BB9B2829-A0E9-E811-8FB7-74867AD5B714}"	0	1	1	15	14	1	3	5.3	15	2	6.2	15	2	5.6	17	3	5.41640033387919	15.598766664664	15	12	17	17	2	4	4	2	0	0	2	0	1	1	2	1	0	0	0	0	0	0	0	1	1	1	4	1	1	1	2	10500	1	5	5	2	2	2	5	2	2	4	2	2	4	4	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	2.83018867924528	1.93548387096774	3.03571428571429	3.13861586147284	0	0	0.178571428571429	0	0	0	0.357142857142857	0	0.6	0.6	1	0.7197533329328	0.0999999999999996	1	1.3	0.21640033387919	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	14.4545454545455	16.9090909090909	15.2727272727273	14.7720009105796	1.0377358490566	0.887096774193548	1.11309523809524	1.05596843373414	0	1
"79"	"262"	"{BD29DDF5-27DA-E811-8FB7-74867AD5B714}"	0	1	1	20	15	2	3	2.8	8	3	3	7	2	3.7	10	3	3.01967999181809	8.68023333549499	5	3	8	6	0	0	2	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	1	1	4	1	1	2	1	7000	4	5	4	2	2	2	5	2	2	4	2	2	2	2	1	1	1	1	1	1	5	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1.78571428571429	1	2.16216216216216	1.98696551166255	0	0	0	0	0	0	0	0	0.666666666666667	0.5	1	0.780038889249165	0.1	0.3	1.9	0.31967999181809	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	6	6.42857142857143	7.92857142857143	6.47074283961019	1.33333333333333	1.08888888888889	1.26126126126126	1.3414585543965	0	1
"80"	"264"	"{BE04651F-E1D7-E811-8FB7-74867AD5B714}"	0	1	1	19	12	1	3	7.9	23	2	5.8	30	3	6.8	30	3	6.21782447821802	32.8849999984105	15	19	13	12	2	2	1	1	1	1	0	3	2	2	2	1	0	0	0	0	1	0	1	1	1	2	2	1	1	2	2	12500	4	5	5	2	2	2	3	2	2	2	2	2	2	4	3	2	2	3	4	2	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	1	1.89873417721519	3.27586206896552	1.91176470588235	1.92993546891486	0	0.172413793103448	0.147058823529412	0.160827955742905	0.126582278481013	0.172413793103448	0	0.482483867228715	0.232828870808699	0.776096236028995	0.776096236028995	1	1	0.0454545454545453	0.909090909090909	0.235374762826373	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	21.5454545454545	15.8181818181818	18.5454545454545	16.9577031224128	1.06751054852321	1.89655172413793	1.61764705882353	1.93923668559493	0	1
"81"	"267"	"{C2E8DA1B-A0D3-E811-8FB7-74867AD5B714}"	0	1	1	8	12	2	3	4.4	12	2	3.9	13	3	4.4	14	2	3.9205273310027	12.8683333317439	3	9	9	9	0	0	0	0	4	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	1	1	3	1	1	1	2	8300	2	3	4	2	2	2	5	2	2	4	2	2	2	3	1	1	1	1	1	1	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0.681818181818182	2.30769230769231	2.04545454545455	2.29560955456933	0	0	0	0	0.909090909090909	0.256410256410256	0.227272727272727	0.255067728285481	0.6	0.8	1	0.77366666634878	1	0.166666666666667	2.5	0.2008788850045	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	12	10.6363636363636	12	10.692347266371	1	1.22222222222222	1.16666666666667	1.20350873490769	0	1
