"...1"	"ViajeId"	"MUESTRA"	"VALIDAR"	"GENERO"	"TIEMPO_PROFESION"	"HORAS_TRABAJO"	"NIVEL_EDUCATIVO"	"EDAD"	"DISTAlt1"	"TIEMPOAlt1"	"CONG_A1"	"DISTAlt2"	"TIEMPOAlt2"	"CONG_A2"	"DISTAlt3"	"TIEMPOAlt3"	"CONG_A3"	"DISTEC"	"TIEMPOEC"	"Semaf_A1"	"Semaf_A2"	"Semaf_A3"	"Semaf_EC"	"CamFD_A1"	"CamFD_A2"	"CamFD_A3"	"CamFD_EC"	"ZER_A1"	"ZER_A2"	"ZER_A3"	"ZER_EC"	"MtrP_A1"	"MtrP_A2"	"MtrP_A3"	"MtrP_EC"	"Acc_EC"	"Acc_A1"	"Acc_A2"	"Acc_A3"	"Paneles_EC"	"Paneles_A1"	"Paneles_A2"	"Paneles_A3"	"INFOTRAFICO"	"CLIMA"	"CONGESTION"	"PAVIMENTO"	"INCIDENTE"	"MERIDIANO"	"HPICOHVALLE"	"COSTO"	"CHOICE"	"Experiencia"	"PasoPeaton"	"UsoPito"	"CinSeg"	"FRbr"	"UsoDirec"	"EnfCond"	"AFrSem"	"CulFr"	"OmLmVel"	"IgPare"	"UsoCel"	"ComVrb"	"Ans"	"ComAfec"	"PrPer"	"AmbTr"	"StrC"	"ConCl"	"DispMob"	"JOVEN30"	"ADULTO40"	"ADULTO60"	"ADULTOMAYOR"	"EDUBASICA"	"EDUSUP"	"EDUNR"	"HPICO"	"HVALLE"	"CSECO"	"CLLUVIA"	"CONG_AB_A1"	"CONG_CD_A1"	"CONG_EF_A1"	"CONG_AB_A2"	"CONG_CD_A2"	"CONG_EF_A2"	"CONG_AB_A3"	"CONG_CD_A3"	"CONG_EF_A3"	"CONG_AB_EC"	"CONG_CD_EC"	"CONG_EF_EC"	"SININFOTRF"	"CONINFOTRF"	"USOCINTURON"	"NOUSOCINTURON"	"USODISPMOB"	"NOUSODISPMOB"	"NO_MTRP_A1"	"NO_MTRP_A2"	"NO_MTRP_A3"	"NO_MTRP_EC"	"SI_MTRP_A1"	"SI_MTRP_A2"	"SI_MTRP_A3"	"SI_MTRP_EC"	"NO_ZER_A1"	"NO_ZER_A2"	"NO_ZER_A3"	"NO_ZER_EC"	"SI_ZER_A1"	"SI_ZER_A2"	"SI_ZER_A3"	"SI_ZER_EC"	"HTRB_1"	"HTRB_2"	"HTRB_3"	"SEMF_A1_1"	"SEMF_A1_2"	"SEMF_A1_3"	"SEMF_A2_1"	"SEMF_A2_2"	"SEMF_A2_3"	"SEMF_A3_1"	"SEMF_A3_2"	"SEMF_A3_3"	"SEMF_EC_1"	"SEMF_EC_2"	"SEMF_EC_3"	"NO_CAMFD_A1"	"SI_CAMFD_A1"	"NO_CAMFD_A2"	"SI_CAMFD_A2"	"NO_CAMFD_A3"	"SI_CAMFD_A3"	"NO_CAMFD_EC"	"SI_CAMFD_EC"	"ACC_A1_0"	"ACC_A1_1"	"ACC_A1_2"	"ACC_A2_0"	"ACC_A2_1"	"ACC_A2_2"	"ACC_A3_0"	"ACC_A3_1"	"ACC_A3_2"	"ACC_EC_0"	"ACC_EC_1"	"ACC_EC_2"	"NO_PANEL_A1"	"SI_PANEL_A1"	"NO_PANEL_A2"	"SI_PANEL_A2"	"NO_PANEL_A3"	"SI_PANEL_A3"	"NO_PANEL_EC"	"SI_PANEL_EC"	"EXP_1"	"EXP_2"	"EXP_3"	"EXP_4"	"EXP_5"	"SEM_A1_km"	"SEM_A2_km"	"SEM_A3_km"	"SEM_EC_km"	"Panel_A1_km"	"Panel_A2_km"	"Panel_A3_km"	"Panel_EC_km"	"ZER_A1_km"	"ZER_A2_km"	"ZER_A3_km"	"ZER_EC_km"	"T_Alt_1"	"T_Alt_2"	"T_Alt_3"	"T_Alt_4"	"D_Alt_1"	"D_Alt_2"	"D_Alt_3"	"D_Alt_4"	"Vel_fl_Alt1"	"Vel_fl_Alt2"	"Vel_fl_Alt3"	"Vel_fl_Alt4"	"T_fl_Alt1"	"T_fl_Alt2"	"T_fl_Alt3"	"T_fl_Alt4"	"CG_Alt_1"	"CG_Alt_2"	"CG_Alt_3"	"CG_Alt_4"	"UsoCel_Poco"	"UsoCel_Frec"
"82"	"268"	"{C2F6EF0D-5B7A-E811-B124-74867AD5B714}"	0	1	1	10	14	1	4	8.3	19	2	7.5	21	3	6.3	27	3	5.66825396255132	40.7876666665077	23	23	28	19	2	3	3	2	4	1	2	5	2	2	2	2	1	0	0	0	0	0	0	0	1	1	6	1	1	2	2	12800	4	4	1	1	2	3	3	1	3	3	3	3	3	2	3	3	5	5	3	3	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	2.7710843373494	3.06666666666667	4.44444444444444	3.35200224364117	0	0	0	0	0.481927710843373	0.133333333333333	0.317460317460317	0.882105853589783	0.121027930557639	0.201713217596065	0.443769078711344	1	1	0.707147008165092	0.597327136227002	0.0366066239793633	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	22.6363636363636	20.4545454545455	17.1818181818182	15.4588744433218	0.839357429718875	1.02666666666667	1.57142857142857	2.63846289819165	0	1
"83"	"269"	"{C301E37A-15CC-E811-914C-74867AD5B714}"	0	1	1	3	16	1	3	8.8	33	3	9	37	3	9.3	36	3	7.38606559844173	42.3804499983788	22	19	17	19	6	5	3	4	1	0	2	0	1	1	1	1	0	1	1	0	0	1	0	0	2	2	3	1	2	2	2	16400	2	2	1	1	1	1	4	2	2	1	2	1	2	5	1	1	2	1	2	2	6	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	1	1	1	1	0	1	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	2.5	2.11111111111111	1.82795698924731	2.57241148846668	0.113636363636364	0	0	0	0.113636363636364	0	0.21505376344086	0	0.242317524838988	0.565407557957638	0.484635049677975	1	0.751729748688374	0.851037849213024	1.44688645236093	0.0496540502623249	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	24	24.5454545454545	25.3636363636364	20.1438152684774	1.375	1.50740740740741	1.41935483870968	2.10389389663928	0	1
"84"	"278"	"{CD42E40B-0BCC-E811-914C-74867AD5B714}"	0	1	1	20	12	1	2	3.4	16	3	3.6	16	3	3.4	16	0	2.71702148821917	19.8486166675886	11	14	11	8	2	2	999	1	0	0	0	0	2	1	999	1	0	0	0	999	0	0	0	1	1	2	2	1	1	2	1	7500	4	5	2	1	2	2	2	1	2	2	1	1	2	5	1	1	3	1	2	3	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	3.23529411764706	3.88888888888889	3.23529411764706	2.94440071036887	0	0	0.294117647058824	0	0	0	0	0	0.438044665895471	0.438044665895471	0.438044665895471	1	0.796536752733621	1	1.71212136543233	0.101731623633189	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	7.28571428571429	7.71428571428571	7.28571428571429	5.82218890332679	2.19607843137255	2.07407407407407	2.19607843137255	3.40913305926009	0	1
"85"	"281"	"{CF50D986-0AE2-E811-8FB7-74867AD5B714}"	0	1	1	3	12	2	1	5.3	15	3	5.4	15	3	5.3	15	0	4.77208945504161	25.6709499994914	12	12	12	11	2	2	999	2	0	0	0	0	0	0	999	0	0	0	0	999	0	0	0	1	1	1	2	1	1	2	1	11600	4	2	2	2	2	2	4	2	2	5	5	2	4	3	1	1	2	1	4	1	1	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	1	1	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	2.26415094339623	2.22222222222222	2.26415094339623	2.30506994967974	0	0	0.188679245283019	0	0	0	0	0	0.219443418351439	0.219443418351439	0.219443418351439	1	0.862620481743788	1	2.09903614604969	0.137379518256211	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	11.3571428571429	11.5714285714286	11.3571428571429	10.2259059750892	1.32075471698113	1.2962962962963	1.32075471698113	2.51038392706007	0	1
"86"	"284"	"{D69D89B8-F2DE-E811-8FB7-74867AD5B714}"	0	1	1	3	12	1	1	4.6	19	3	5.7	23	3	6	24	3	3.86194467872151	23.1580000003179	10	10	12	8	0	0	1	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	1	2	2	1	1	2	2	10000	4	2	2	4	1	2	4	4	2	5	2	2	4	2	1	1	2	1	1	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	2.17391304347826	1.75438596491228	2	2.07149523505044	0	0	0	0	0	0	0	0	0.375	0.875	1	0.894750000039738	0.374456928437207	0.865955056093687	1.40213483171894	0.044681647968771	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	12.5454545454545	15.5454545454545	16.3636363636364	10.5325763965132	1.51449275362319	1.47953216374269	1.46666666666667	2.19870230497301	0	1
"87"	"285"	"{D6EAAAB4-15CC-E811-914C-74867AD5B714}"	0	1	1	8	14	1	2	5.5	19	3	4.3	20	3	5.8	31	3	5.04052394632007	30.0437833309174	16	19	22	15	2	2	3	2	2	4	2	3	2	1	2	1	0	0	0	0	0	0	0	0	1	2	2	1	1	2	2	10200	2	3	2	1	2	1	4	1	2	2	1	1	4	5	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	2.90909090909091	4.41860465116279	3.79310344827586	2.97588111072283	0	0	0	0	0.363636363636364	0.930232558139535	0.344827586206897	0.595176222144566	0.2	0.266666666666667	1	0.93625222206116	0.8125	0.0624999999999998	1.5625	0.525327466450044	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	15	11.7272727272727	15.8181818181818	13.7468834899638	1.26666666666667	1.70542635658915	1.95977011494253	2.18549777866754	0	1
"88"	"291"	"{D9F97132-22DE-E811-8FB7-74867AD5B714}"	0	1	1	6	12	1	3	4.2	16	3	6	18	2	5.1	20	3	4.93732047897073	16.8468333323797	10	11	12	7	1	1	0	1	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	1	1	3	1	2	2	1	10000	4	3	4	2	2	4	5	2	2	4	2	2	4	5	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	2.38095238095238	1.83333333333333	2.35294117647059	1.41777306735804	0	0	0	0	0	0	0	0	0.428571428571429	0.714285714285714	1	0.549547618911386	0.0526315789473683	1	1	0.440694988931963	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	9	12.8571428571429	10.9285714285714	10.5799724549373	1.77777777777778	1.4	1.83006535947712	1.59233243792784	0	1
"89"	"295"	"{DDF987D7-46E4-E811-8FB7-74867AD5B714}"	0	1	1	25	12	0	4	5.1	15	3	4.5	19	3	4.7	19	3	4.87373613376537	20.0161666631699	12	18	15	12	3	2	2	3	0	0	0	0	2	2	1	2	0	0	0	0	0	0	0	0	1	1	6	1	2	2	1	11000	1	5	5	2	2	2	5	2	2	4	2	2	4	5	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	2.35294117647059	4	3.19148936170213	2.46217679222798	0	0	0	0	0	0	0	0	0.374243715987522	0.873235337304218	0.873235337304218	1	1	0.142857142857142	1.71428571428572	0.676765905379101	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	10.9285714285714	9.64285714285714	10.0714285714286	10.4437202866401	1.37254901960784	1.97037037037037	1.88652482269504	1.91657437328872	0	1
"90"	"298"	"{E169F7E6-AAE3-E811-8FB7-74867AD5B714}"	0	1	1	32	12	1	3	4.5	17	3	4.7	17	3	3.7	21	3	3.50111781858289	19.7058333317439	10	9	9	8	1	0	0	0	1	1	1	4	1	2	2	1	0	0	0	0	0	0	0	0	1	1	2	1	1	2	2	8000	4	5	2	2	2	1	4	1	1	2	1	1	1	3	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	2.22222222222222	1.91489361702128	2.43243243243243	2.28498451481364	0	0	0	0	0.222222222222222	0.212765957446809	0.27027027027027	1.14249225740682	0.428571428571429	0.428571428571429	1	0.815119047391986	0.846021446085437	1	0.923010723042718	0.0769892769572817	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	12.2727272727273	12.8181818181818	10.0909090909091	9.5485031415897	1.38518518518519	1.32624113475177	2.08108108108108	2.06376151733277	1	0
"91"	"302"	"{E67B3B86-A1E3-E811-8FB7-74867AD5B714}"	0	1	1	3	15	1	4	7.9	18	2	7.8	20	3	8.5	29	3	9.08545834301329	19.9940500020981	15	11	12	15	5	2	2	5	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	2	1	1	2	1	13800	1	2	2	2	2	1	4	2	1	2	1	1	4	4	1	1	2	2	1	1	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1.89873417721519	1.41025641025641	1.41176470588235	1.65098990427214	0.126582278481013	0	0.117647058823529	0.110065993618142	0	0	0.117647058823529	0	0.214285714285714	0.357142857142857	1	0.356717857292721	0.144356559696347	0.0721782798481733	1.22703075741895	1	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	16.9285714285714	16.7142857142857	18.2142857142857	19.468839306457	1.06329113924051	1.1965811965812	1.5921568627451	1.02697699063482	0	1
"92"	"307"	"{EB47DF38-AECC-E811-914C-74867AD5B714}"	0	1	1	15	12	4	3	5.1	12	2	4.9	13	2	4.6	14	2	4.7309125729437	11.8762666662534	7	16	17	15	4	3	2	2	1	1	1	1	1	1	1	1	0	0	0	0	2	1	1	1	1	1	1	1	1	2	1	9500	2	5	2	5	1	3	3	3	3	2	2	2	3	5	4	3	4	3	3	2	1	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	1.37254901960784	3.26530612244898	3.69565217391304	3.17063563714656	0.196078431372549	0.204081632653061	0.217391304347826	0.422751418286207	0.196078431372549	0.204081632653061	0.217391304347826	0.211375709143104	0.609659623222907	0.804829811611453	1	0.58551056516564	1	0.666666666666668	1.66666666666667	0.3848542882395	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	10.9285714285714	10.5	9.85714285714286	10.1376697991651	1.09803921568627	1.23809523809524	1.42028985507246	1.17149866799089	0	1
"93"	"310"	"{ED0B3C26-9CD3-E811-8FB7-74867AD5B714}"	0	1	1	1	14	1	2	3.3	10	2	3.9	9	1	5.5	12	2	3.40458586628116	13.5252166668574	4	4	3	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	2	7800	1	1	3	2	2	3	1	3	3	2	2	2	4	5	2	1	1	2	2	2	3	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1.21212121212121	1.02564102564103	0.545454545454545	1.17488592066829	0	0	0.181818181818182	0	0	0	0	0	0.531546157018551	0.398659617763913	0.797319235527826	1	0.0434782608695653	0.304347826086957	1.39130434782609	0.0889503766439828	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	9	10.6363636363636	15	9.2852341807668	1.11111111111111	0.846153846153846	0.8	1.4566371082889	0	1
"94"	"312"	"{ED8107AB-D1D2-E811-8FB7-74867AD5B714}"	0	1	1	8	12	1	2	7.4	18	2	5.9	20	3	6.1	20	3	5.93585378835139	22.2861666639646	14	24	24	18	2	2	3	1	0	1	1	2	2	2	2	2	0	0	1	1	0	0	0	0	1	1	2	1	1	1	2	11200	4	3	2	2	1	5	2	4	4	4	5	5	4	2	4	3	2	2	3	2	1	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1.89189189189189	4.06779661016949	3.9344262295082	3.03241970604523	0	0	0	0	0	0.169491525423729	0.163934426229508	0.336935522893915	0.411739140532865	0.686231900888109	0.686231900888109	1	1	0.0624999999999998	0.75	0.0849086177196185	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	20.1818181818182	16.0909090909091	16.6363636363636	16.1886921500492	0.891891891891892	1.24293785310734	1.20218579234973	1.37665022334104	0	1
"95"	"316"	"{EEAE2D90-E2C7-E811-914C-74867AD5B714}"	0	1	1	1	10	1	2	6.3	15	2	6	17	2	6.8	18	3	6.53285073898882	16.7752333323161	12	10	10	13	3	1	1	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	2	1	1	1	1	1	1	12000	1	1	1	4	1	1	2	1	1	1	1	1	2	5	3	2	2	3	3	1	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	1	0	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	1.9047619047619	1.66666666666667	1.47058823529412	1.98994290844799	0	0.166666666666667	0.147058823529412	0	0	0	0	0	0.5	0.833333333333333	1	0.795872222052683	0.444444444444444	0.111111111111111	2	0.703167487765356	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	13.5	12.8571428571429	14.5714285714286	13.9989658692618	1.11111111111111	1.32222222222222	1.23529411764706	1.19831946795087	0	1
"96"	"319"	"{EFEFBCA8-06E9-E811-8FB7-74867AD5B714}"	0	1	1	9	15	4	2	9.3	21	2	9.3	21	0	9.3	21	0	8.33966518322624	29.827999997139	18	18	18	19	5	999	999	3	0	0	0	3	2	999	999	1	0	0	999	999	0	1	1	1	1	1	3	1	2	2	1	16000	4	4	5	2	2	2	5	2	2	5	3	2	3	3	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	1.93548387096774	1.93548387096774	1.93548387096774	2.27826892118105	0.10752688172043	0.10752688172043	0.10752688172043	0	0	0	0	0.359726671765429	0.253635441387018	0.253635441387018	0.253635441387018	1	1	1	1.84878850129471	0.0943098334771895	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	19.9285714285714	19.9285714285714	19.9285714285714	17.8707111069134	1.05376344086022	1.05376344086022	1.05376344086022	1.66909978112734	0	1
"97"	"322"	"{F335C703-FBE4-E811-8FB7-74867AD5B714}"	0	1	1	18	14	1	3	3.6	9	2	4.1	14	3	3.6	17	3	3.27431848157703	8.22366666793823	10	13	13	10	1	1	1	1	0	0	2	0	2	1	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	7600	1	5	5	2	2	2	3	2	2	2	2	2	3	5	1	1	3	1	3	1	4	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	2.77777777777778	3.17073170731707	3.61111111111111	3.05407065814308	0	0	0.277777777777778	0	0	0	0.555555555555556	0	0.320671403023255	0.745251776133721	1	0.254748223866279	0.459857423909877	1	1.4321140608721	0.108028515218025	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	7.71428571428571	8.78571428571428	7.71428571428571	7.01639674623649	1.16666666666667	1.59349593495935	2.2037037037037	1.17206409006864	0	1
"98"	"327"	"{F5FF8EAB-8DC2-E811-914C-74867AD5B714}"	0	1	1	20	16	2	2	4.1	11	2	4.1	11	0	4.1	11	0	4.20167366031133	10.4497166673342	7	7	7	8	1	999	999	2	0	0	0	0	1	999	999	2	0	0	999	999	1	0	1	1	1	1	1	1	1	2	1	9000	4	5	2	2	2	2	4	2	1	2	1	1	1	1	4	3	3	3	3	4	3	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	1	1.70731707317073	1.70731707317073	1.70731707317073	1.9040031774879	0	0.24390243902439	0.24390243902439	0.238000397185988	0	0	0	0	1	1	1	0.845002981141618	0.49585057287911	0.49585057287911	4.9585057287911	1	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	8.78571428571428	8.78571428571428	8.78571428571428	9.00358641495285	1.2520325203252	1.2520325203252	1.2520325203252	1.16061713474307	1	0
"99"	"328"	"{F6529BD5-60D1-E811-8FB7-74867AD5B714}"	0	1	1	12	15	1	2	7.1	13	2	7	13	2	6.7	15	3	5.95376092047397	13.582333334287	6	6	10	12	4	4	4	3	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	2	1	1	1	1	1	1	11000	4	4	2	1	2	1	4	1	1	2	1	1	1	3	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0.845070422535211	0.857142857142857	1.49253731343284	2.01553272969595	0.140845070422535	0.142857142857143	0	0	0	0	0	0	0.6	0.6	1	0.7164666668574	1	0.919758574704597	1.40120712647702	0.080241425295403	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	15.2142857142857	15	14.3571428571429	12.7580591153014	0.854460093896714	0.866666666666667	1.04477611940298	1.06460812036817	1	0
"100"	"332"	"{F8E3D04D-2ADD-E811-8FB7-74867AD5B714}"	0	1	1	2	9	1	4	2.8	8	2	3.1	10	3	2.8	8	0	2.08372605017075	5.13021666606267	5	4	5	5	1	1	999	1	0	0	0	0	2	0	999	2	0	0	0	999	0	0	0	1	1	1	1	1	1	1	1	6500	1	1	5	2	2	2	4	2	2	2	2	2	4	5	3	1	3	2	3	2	4	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	1	1	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1.78571428571429	1.29032258064516	1.78571428571429	2.39954767546832	0	0	0.357142857142857	0	0	0	0	0	0.745863397359965	1	0.745863397359965	0.381204903960052	0.73124876734256	1	1.53750246531488	0.0895837442191467	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	6	6.64285714285714	6	4.46512725036589	1.33333333333333	1.50537634408602	1.33333333333333	1.14895195106529	0	1
"101"	"333"	"{F911EA1B-13C1-E811-914C-74867AD5B714}"	0	1	1	26	15	2	3	5.3	17	2	7.4	19	3	6.9	21	3	4.35983905216001	16.182116663456	10	10	8	10	2	1	0	1	0	0	0	3	2	2	2	2	0	1	0	0	0	1	0	0	1	1	3	1	1	2	2	9800	4	5	4	1	2	1	4	1	1	1	1	1	1	4	3	1	3	3	2	1	3	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1.88679245283019	1.35135135135135	1.15942028985507	2.29366265138748	0.188679245283019	0	0	0	0	0	0	0.688098795416244	0.488352559406668	0.744176279703334	1	0.383735580444999	0.331244469668181	1	1.12738200577749	0.0318455014443722	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	14.4545454545455	20.1818181818182	18.8181818181818	11.8904701422546	1.17610062893082	0.941441441441441	1.11594202898551	1.36093160908335	1	0
"102"	"334"	"{F9F58B0B-427A-E811-B124-74867AD5B714}"	0	1	1	1	13	0	3	5.9	17	2	6.5	18	2	6.1	22	3	5.7454012249334	18.966733332475	18	15	17	15	1	2	3	2	0	0	2	0	2	2	1	2	0	0	0	0	0	0	0	1	2	1	3	2	1	2	1	11200	1	1	3	1	2	1	4	1	1	1	3	3	2	1	4	4	2	1	2	2	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	3.05084745762712	2.30769230769231	2.78688524590164	2.61078372297208	0	0	0.163934426229508	0	0	0	0.327868852459016	0	0.375	0.5	1	0.620841666559375	0.297916147898479	1	1.58506987675127	0.117013975350253	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	12.6428571428571	13.9285714285714	13.0714285714286	12.3115740534287	1.34463276836158	1.29230769230769	1.68306010928962	1.54056120282953	0	1
"103"	"343"	"{FF2FE1DC-5CD1-E811-8FB7-74867AD5B714}"	0	1	1	33	13	1	3	6	15	2	5.2	16	3	6.2	21	3	4.83019102108556	18.3995000004768	11	8	12	12	5	3	3	2	5	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	1	2	1	1	10400	3	5	2	2	2	1	4	2	1	2	1	1	1	3	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	1.83333333333333	1.53846153846154	1.93548387096774	2.48437379549082	0.166666666666667	0.192307692307692	0.161290322580645	0.207031149624235	0.833333333333333	0	0	0	0.333333333333333	0.444444444444444	1	0.711055555608533	0.863927896162592	0.319639480812961	1.61232446726834	0.0680360519187037	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	12.8571428571429	11.1428571428571	13.2857142857143	10.3504093308976	1.16666666666667	1.43589743589744	1.58064516129032	1.77765916421792	1	0
